Thorlabs Beam
Version: 9.2.5999.580
Date: 1/7/2026
Time: 2:45:55 PM

Device: BP209-VIS/M
S/N: M01234735
ScanRate [Hz]: 10
Gain X: 5
Gain Y: 5
Bandwidth X [kHz]: 125.002
Bandwidth Y [kHz]: 125.002
Base Level X [digits]: 3141.92
Base Level Y [digits]: 3134.29
Wavelength [nm]: 1064

Pos X [µm];X;Pos Y [µm];Y;
4346.04;-1.79e+01;-4347.08;-6.29e+00;
4344.88;1.21e+01;-4345.9;1.47e+01;
4343.73;1.11e+01;-4344.72;1.37e+01;
4342.58;3.08e+00;-4343.54;1.07e+01;
4341.43;-6.19e+01;-4342.36;-4.83e+01;
4340.27;-9.22e-01;-4341.18;2.07e+01;
4339.12;-1.92e+00;-4340;1.97e+01;
4337.97;-6.92e+00;-4338.82;6.71e+00;
4336.81;1.31e+01;-4337.64;1.97e+01;
4335.66;1.31e+01;-4336.46;1.47e+01;
4334.51;1.01e+01;-4335.28;1.17e+01;
4333.35;-1.99e+01;-4334.1;-1.93e+01;
4332.2;1.08e+00;-4332.91;1.67e+01;
4331.05;-2.92e+00;-4331.73;1.57e+01;
4329.89;-8.92e+00;-4330.55;1.17e+01;
4328.74;-6.99e+01;-4329.37;-4.63e+01;
4327.59;-1.92e+00;-4328.19;1.37e+01;
4326.44;1.08e+00;-4327.01;1.37e+01;
4325.28;-1.92e+00;-4325.83;5.71e+00;
4324.13;1.51e+01;-4324.65;2.47e+01;
4322.98;1.31e+01;-4323.47;2.57e+01;
4321.82;1.21e+01;-4322.29;1.87e+01;
4320.67;-1.79e+01;-4321.11;-2.13e+01;
4319.52;1.21e+01;-4319.93;1.37e+01;
4318.36;1.01e+01;-4318.75;1.27e+01;
4317.21;2.08e+00;-4317.57;7.71e+00;
4316.06;-6.19e+01;-4316.39;-5.43e+01;
4314.9;2.08e+00;-4315.21;1.57e+01;
4313.75;5.08e+00;-4314.03;1.47e+01;
4312.6;-1.92e+00;-4312.85;4.71e+00;
4311.45;1.81e+01;-4311.66;1.57e+01;
4310.29;1.51e+01;-4310.48;1.27e+01;
4309.14;1.21e+01;-4309.3;5.71e+00;
4307.99;-1.89e+01;-4308.12;-4.13e+01;
4306.83;4.08e+00;-4306.94;1.37e+01;
4305.68;1.08e+00;-4305.76;1.87e+01;
4304.53;-4.92e+00;-4304.58;1.77e+01;
4303.37;-6.89e+01;-4303.4;-2.53e+01;
4302.22;2.08e+00;-4302.22;2.07e+01;
4301.04;4.08e+00;-4301.07;1.77e+01;
4299.86;-4.92e+00;-4299.91;7.11e-01;
4298.68;1.31e+01;-4298.76;1.47e+01;
4297.5;7.08e+00;-4297.61;1.37e+01;
4296.32;6.08e+00;-4296.46;1.07e+01;
4295.14;-2.99e+01;-4295.3;-2.63e+01;
4293.96;1.11e+01;-4294.15;1.77e+01;
4292.78;6.08e+00;-4293;1.87e+01;
4291.6;-2.92e+00;-4291.84;1.07e+01;
4290.42;-6.09e+01;-4290.69;-4.73e+01;
4289.23;-3.92e+00;-4289.54;8.71e+00;
4288.05;-1.92e+00;-4288.38;2.71e+00;
4286.87;-1.29e+01;-4287.23;-1.23e+01;
4285.69;7.08e+00;-4286.08;3.71e+00;
4284.51;8.08e+00;-4284.92;1.07e+01;
4283.33;3.08e+00;-4283.77;1.37e+01;
4282.15;-4.19e+01;-4282.62;-2.13e+01;
4280.97;-3.92e+00;-4281.46;2.37e+01;
4279.79;-5.92e+00;-4280.31;2.07e+01;
4278.61;-1.29e+01;-4279.16;9.71e+00;
4277.43;-5.39e+01;-4278.01;-1.83e+01;
4276.25;4.08e+00;-4276.85;8.71e+00;
4275.07;4.08e+00;-4275.7;7.71e+00;
4273.89;-9.92e+00;-4274.55;-5.29e+00;
4272.71;8.08e+00;-4273.39;1.77e+01;
4271.53;1.01e+01;-4272.24;2.17e+01;
4270.35;5.08e+00;-4271.09;1.57e+01;
4269.17;-3.89e+01;-4269.93;-3.43e+01;
4267.98;5.08e+00;-4268.78;1.37e+01;
4266.8;1.08e+00;-4267.63;1.07e+01;
4265.62;-9.92e+00;-4266.48;2.71e+00;
4264.44;-6.19e+01;-4265.32;-2.83e+01;
4263.26;-4.92e+00;-4264.17;9.71e+00;
4262.08;-2.92e+00;-4263.02;9.71e+00;
4260.9;-1.19e+01;-4261.86;-7.29e+00;
4259.72;1.01e+01;-4260.71;1.17e+01;
4258.54;8.08e+00;-4259.56;1.17e+01;
4257.36;7.81e-02;-4258.4;9.71e+00;
4256.18;-5.79e+01;-4257.25;-4.03e+01;
4255;-7.92e+00;-4256.1;1.57e+01;
4253.82;-7.92e+00;-4254.94;1.77e+01;
4252.64;-9.92e+00;-4253.79;9.71e+00;
4251.48;-4.29e+01;-4252.64;9.71e+00;
4250.33;1.11e+01;-4251.46;1.77e+01;
4249.18;1.21e+01;-4250.28;1.37e+01;
4248.03;-3.92e+00;-4249.1;-5.29e+00;
4246.87;6.08e+00;-4247.92;1.87e+01;
4245.72;5.08e+00;-4246.74;1.87e+01;
4244.57;-1.92e+00;-4245.55;1.47e+01;
4243.41;-5.29e+01;-4244.37;-4.43e+01;
4242.26;1.08e+00;-4243.19;1.27e+01;
4241.11;3.08e+00;-4242.01;9.71e+00;
4239.95;-9.22e-01;-4240.83;-2.89e-01;
4238.8;-2.99e+01;-4239.65;-1.43e+01;
4237.65;1.01e+01;-4238.47;1.37e+01;
4236.49;5.08e+00;-4237.29;1.37e+01;
4235.34;-1.19e+01;-4236.11;-6.29e+00;
4234.19;6.08e+00;-4234.93;1.37e+01;
4233.04;3.08e+00;-4233.75;1.47e+01;
4231.88;-9.22e-01;-4232.57;1.17e+01;
4230.73;-5.39e+01;-4231.39;-5.23e+01;
4229.58;2.08e+00;-4230.21;2.07e+01;
4228.42;-9.22e-01;-4229.03;1.87e+01;
4227.27;-7.92e+00;-4227.85;7.71e+00;
4226.12;-5.92e+00;-4226.67;2.17e+01;
4224.96;9.08e+00;-4225.49;1.77e+01;
4223.81;7.08e+00;-4224.31;1.37e+01;
4222.66;-1.59e+01;-4223.12;-9.29e+00;
4221.5;6.08e+00;-4221.94;1.57e+01;
4220.35;8.08e+00;-4220.76;1.57e+01;
4219.2;2.08e+00;-4219.58;1.37e+01;
4218.05;-5.99e+01;-4218.4;-4.43e+01;
4216.89;6.08e+00;-4217.22;1.77e+01;
4215.74;7.08e+00;-4216.04;1.37e+01;
4214.59;7.81e-02;-4214.86;1.71e+00;
4213.43;1.81e+01;-4213.68;1.77e+01;
4212.28;1.61e+01;-4212.5;1.67e+01;
4211.13;1.21e+01;-4211.32;1.77e+01;
4209.97;-1.79e+01;-4210.14;-1.23e+01;
4208.82;2.08e+00;-4208.96;1.57e+01;
4207.67;-9.22e-01;-4207.78;1.57e+01;
4206.51;-5.92e+00;-4206.6;1.27e+01;
4205.36;-6.39e+01;-4205.42;-5.13e+01;
4204.21;2.08e+00;-4204.24;2.07e+01;
4203.06;4.08e+00;-4203.06;2.17e+01;
4201.9;-2.92e+00;-4201.9;1.07e+01;
4200.75;1.31e+01;-4200.75;2.37e+01;
4199.6;1.31e+01;-4199.6;1.47e+01;
4198.44;1.11e+01;-4198.44;8.71e+00;
4197.29;-1.69e+01;-4197.29;-2.03e+01;
4196.14;1.11e+01;-4196.14;1.37e+01;
4194.98;1.01e+01;-4194.98;1.57e+01;
4193.83;1.08e+00;-4193.83;1.37e+01;
4192.68;-6.39e+01;-4192.68;-4.83e+01;
4191.52;6.08e+00;-4191.52;1.37e+01;
4190.37;5.08e+00;-4190.37;9.71e+00;
4189.22;-7.92e+00;-4189.22;-2.89e-01;
4188.07;7.08e+00;-4188.07;2.17e+01;
4186.91;-1.92e+00;-4186.91;1.77e+01;
4185.76;-5.92e+00;-4185.76;1.27e+01;
4184.61;-3.49e+01;-4184.61;-1.73e+01;
4183.45;-9.22e-01;-4183.45;1.37e+01;
4182.3;7.81e-02;-4182.3;1.57e+01;
4181.15;-3.92e+00;-4181.15;1.17e+01;
4179.99;-6.59e+01;-4179.99;-5.23e+01;
4178.84;1.08e+00;-4178.84;2.07e+01;
4177.69;2.08e+00;-4177.69;2.07e+01;
4176.53;-5.92e+00;-4176.53;7.71e+00;
4175.38;1.01e+01;-4175.38;2.07e+01;
4174.23;8.08e+00;-4174.23;1.47e+01;
4173.08;8.08e+00;-4173.08;1.37e+01;
4171.92;-1.89e+01;-4171.92;-1.13e+01;
4170.77;1.11e+01;-4170.77;1.77e+01;
4169.62;1.01e+01;-4169.62;1.57e+01;
4168.46;7.81e-02;-4168.46;7.71e+00;
4167.31;-6.69e+01;-4167.31;-5.93e+01;
4166.16;1.08e+00;-4166.16;4.71e+00;
4165;-9.22e-01;-4165;3.71e+00;
4163.85;-1.29e+01;-4163.85;-4.29e+00;
4162.7;2.08e+00;-4162.7;1.97e+01;
4161.54;-7.92e+00;-4161.54;1.77e+01;
4160.39;-1.29e+01;-4160.39;1.77e+01;
4159.24;-4.39e+01;-4159.24;-1.63e+01;
4158.08;-6.92e+00;-4158.08;1.77e+01;
4156.93;-1.92e+00;-4156.93;1.57e+01;
4155.78;-9.22e-01;-4155.78;8.71e+00;
4154.63;-5.39e+01;-4154.63;-3.73e+01;
4153.47;1.01e+01;-4153.47;1.67e+01;
4152.29;8.08e+00;-4152.29;1.47e+01;
4151.11;-7.92e+00;-4151.11;-2.29e+00;
4149.93;6.08e+00;-4149.93;1.07e+01;
4148.75;4.08e+00;-4148.75;1.17e+01;
4147.57;-1.92e+00;-4147.57;8.71e+00;
4146.39;-3.79e+01;-4146.39;-3.03e+01;
4145.21;-3.92e+00;-4145.21;1.77e+01;
4144.03;-2.92e+00;-4144.03;1.77e+01;
4142.85;-6.92e+00;-4142.85;8.71e+00;
4141.67;-6.49e+01;-4141.67;-3.73e+01;
4140.49;8.08e+00;-4140.49;1.07e+01;
4139.31;8.08e+00;-4139.31;7.71e+00;
4138.13;-3.92e+00;-4138.13;-5.29e+00;
4136.95;7.08e+00;-4136.95;1.67e+01;
4135.76;5.08e+00;-4135.76;1.77e+01;
4134.58;-9.22e-01;-4134.58;1.87e+01;
4133.4;-3.79e+01;-4133.4;-1.43e+01;
4132.22;2.08e+00;-4132.22;1.97e+01;
4131.04;6.08e+00;-4131.04;1.77e+01;
4129.86;3.08e+00;-4129.86;9.71e+00;
4128.68;-4.79e+01;-4128.68;-5.23e+01;
4127.5;8.08e+00;-4127.5;1.77e+01;
4126.32;8.08e+00;-4126.32;1.77e+01;
4125.14;-4.92e+00;-4125.14;5.71e+00;
4123.96;1.01e+01;-4123.96;2.07e+01;
4122.78;8.08e+00;-4122.78;1.27e+01;
4121.6;2.08e+00;-4121.6;8.71e+00;
4120.42;-3.59e+01;-4120.42;-2.63e+01;
4119.24;4.08e+00;-4119.24;1.17e+01;
4118.06;8.08e+00;-4118.06;1.07e+01;
4116.88;6.08e+00;-4116.88;6.71e+00;
4115.7;-4.59e+01;-4115.7;-5.13e+01;
4114.52;1.61e+01;-4114.52;1.77e+01;
4113.33;1.01e+01;-4113.33;1.97e+01;
4112.15;-9.92e+00;-4112.15;6.71e+00;
4110.97;-3.92e+00;-4110.97;2.87e+01;
4109.79;-3.92e+00;-4109.79;1.87e+01;
4108.61;-4.92e+00;-4108.61;1.37e+01;
4107.43;-4.49e+01;-4107.43;-2.03e+01;
4106.25;1.21e+01;-4106.25;1.77e+01;
4105.07;1.41e+01;-4105.07;2.07e+01;
4103.89;6.08e+00;-4103.89;1.47e+01;
4102.74;-3.79e+01;-4102.74;-4.23e+01;
4101.58;8.08e+00;-4101.58;1.77e+01;
4100.43;5.08e+00;-4100.43;1.47e+01;
4099.28;-1.19e+01;-4099.28;1.71e+00;
4098.12;8.08e+00;-4098.12;2.07e+01;
4096.97;1.11e+01;-4096.97;1.57e+01;
4095.82;1.21e+01;-4095.82;1.37e+01;
4094.67;-3.99e+01;-4094.67;-2.53e+01;
4093.51;1.31e+01;-4093.51;1.77e+01;
4092.36;8.08e+00;-4092.36;1.57e+01;
4091.21;-7.92e+00;-4091.21;5.71e+00;
4090.05;-3.79e+01;-4090.05;-4.53e+01;
4088.9;-8.92e+00;-4088.9;7.71e+00;
4087.75;-1.19e+01;-4087.75;6.71e+00;
4086.59;-2.59e+01;-4086.59;-3.29e+00;
4085.44;-3.92e+00;-4085.44;1.57e+01;
4084.29;3.08e+00;-4084.29;1.77e+01;
4083.13;4.08e+00;-4083.13;1.47e+01;
4081.98;-4.69e+01;-4081.98;-3.03e+01;
4080.83;1.01e+01;-4080.83;2.07e+01;
4079.68;7.08e+00;-4079.68;2.07e+01;
4078.52;-1.92e+00;-4078.52;9.71e+00;
4077.37;-1.69e+01;-4077.37;-1.83e+01;
4076.22;7.81e-02;-4076.22;1.57e+01;
4075.06;7.81e-02;-4075.06;1.47e+01;
4073.91;-1.39e+01;-4073.91;-3.29e+00;
4072.76;1.21e+01;-4072.76;1.47e+01;
4071.6;1.31e+01;-4071.6;1.47e+01;
4070.45;1.01e+01;-4070.45;1.17e+01;
4069.3;-4.89e+01;-4069.3;-3.53e+01;
4068.14;1.08e+00;-4068.14;1.57e+01;
4066.99;-3.92e+00;-4066.99;1.17e+01;
4065.84;-1.39e+01;-4065.84;2.71e+00;
4064.69;-2.59e+01;-4064.69;-1.33e+01;
4063.53;7.81e-02;-4063.53;9.71e+00;
4062.38;-1.92e+00;-4062.38;1.07e+01;
4061.23;-2.19e+01;-4061.23;-6.29e+00;
4060.07;-5.92e+00;-4060.07;1.77e+01;
4058.92;-5.92e+00;-4058.92;1.77e+01;
4057.77;-7.92e+00;-4057.77;1.57e+01;
4056.61;-5.09e+01;-4056.61;-3.73e+01;
4055.46;8.08e+00;-4055.46;1.57e+01;
4054.31;1.21e+01;-4054.31;1.37e+01;
4053.13;6.08e+00;-4053.13;2.71e+00;
4051.95;-6.92e+00;-4051.95;1.71e+00;
4050.77;1.01e+01;-4050.77;1.07e+01;
4049.59;2.08e+00;-4049.59;8.71e+00;
4048.4;-2.29e+01;-4048.4;-1.33e+01;
4047.22;2.08e+00;-4047.22;1.37e+01;
4046.04;2.08e+00;-4046.04;1.57e+01;
4044.86;7.81e-02;-4044.86;1.37e+01;
4043.68;-5.99e+01;-4043.68;-4.13e+01;
4042.5;8.08e+00;-4042.5;1.77e+01;
4041.32;1.01e+01;-4041.32;1.37e+01;
4040.14;2.08e+00;-4040.14;1.71e+00;
4038.96;4.08e+00;-4038.96;-2.29e+00;
4037.78;1.01e+01;-4037.78;1.07e+01;
4036.6;2.08e+00;-4036.6;1.37e+01;
4035.42;-2.79e+01;-4035.42;-3.29e+00;
4034.24;-5.92e+00;-4034.24;2.17e+01;
4033.06;-2.92e+00;-4033.06;1.77e+01;
4031.88;-1.92e+00;-4031.88;1.27e+01;
4030.7;-6.09e+01;-4030.7;-4.53e+01;
4029.52;1.51e+01;-4029.52;1.67e+01;
4028.34;1.61e+01;-4028.34;1.87e+01;
4027.16;3.08e+00;-4027.16;1.17e+01;
4025.97;1.31e+01;-4025.97;2.07e+01;
4024.79;5.08e+00;-4024.79;1.97e+01;
4023.61;1.08e+00;-4023.61;1.37e+01;
4022.43;-2.49e+01;-4022.43;-1.63e+01;
4021.25;1.21e+01;-4021.25;8.71e+00;
4020.07;1.31e+01;-4020.07;1.17e+01;
4018.89;1.01e+01;-4018.89;8.71e+00;
4017.71;-5.29e+01;-4017.71;-5.33e+01;
4016.53;1.01e+01;-4016.53;1.77e+01;
4015.35;1.01e+01;-4015.35;1.77e+01;
4014.17;7.81e-02;-4014.17;4.71e+00;
4012.99;2.01e+01;-4012.99;2.17e+01;
4011.81;1.01e+01;-4011.81;1.47e+01;
4010.63;7.81e-02;-4010.63;1.27e+01;
4009.45;-3.19e+01;-4009.45;-1.23e+01;
4008.27;-3.92e+00;-4008.27;1.87e+01;
4007.09;3.08e+00;-4007.09;2.07e+01;
4005.91;5.08e+00;-4005.91;1.77e+01;
4004.73;-5.59e+01;-4004.73;-4.83e+01;
4003.57;1.71e+01;-4003.57;1.47e+01;
4002.42;1.31e+01;-4002.42;1.17e+01;
4001.27;-1.92e+00;-4001.27;2.71e+00;
4000.11;1.21e+01;-4000.11;2.57e+01;
3998.96;8.08e+00;-3998.96;1.87e+01;
3997.81;8.08e+00;-3997.81;1.57e+01;
3996.65;-1.99e+01;-3996.65;-1.63e+01;
3995.5;1.41e+01;-3995.5;1.37e+01;
3994.35;1.11e+01;-3994.35;1.27e+01;
3993.19;-9.22e-01;-3993.19;6.71e+00;
3992.04;-6.99e+01;-3992.04;-5.73e+01;
3990.89;-1.09e+01;-3990.89;1.37e+01;
3989.73;-9.92e+00;-3989.73;1.37e+01;
3988.58;-1.59e+01;-3988.58;1.71e+00;
3987.43;1.01e+01;-3987.43;1.77e+01;
3986.28;2.08e+00;-3986.28;2.07e+01;
3985.12;-2.92e+00;-3985.12;1.77e+01;
3983.97;-3.59e+01;-3983.97;-2.23e+01;
3982.82;-9.22e-01;-3982.82;2.07e+01;
3981.66;4.08e+00;-3981.66;1.47e+01;
3980.51;6.08e+00;-3980.51;5.71e+00;
3979.36;-5.59e+01;-3979.36;-2.73e+01;
3978.2;1.31e+01;-3978.2;1.07e+01;
3977.05;8.08e+00;-3977.05;1.07e+01;
3975.9;-4.92e+00;-3975.9;-3.29e+00;
3974.74;1.21e+01;-3974.74;1.67e+01;
3973.59;7.08e+00;-3973.59;1.47e+01;
3972.44;6.08e+00;-3972.44;1.07e+01;
3971.29;-2.19e+01;-3971.29;-3.63e+01;
3970.13;1.41e+01;-3970.13;1.07e+01;
3968.98;1.11e+01;-3968.98;8.71e+00;
3967.83;-2.92e+00;-3967.83;7.11e-01;
3966.67;-7.39e+01;-3966.67;-2.93e+01;
3965.52;-1.39e+01;-3965.52;1.37e+01;
3964.37;-1.39e+01;-3964.37;1.27e+01;
3963.21;-2.09e+01;-3963.21;-5.29e+00;
3962.06;7.08e+00;-3962.06;1.17e+01;
3960.91;6.08e+00;-3960.91;1.37e+01;
3959.75;2.08e+00;-3959.75;1.07e+01;
3958.6;-3.79e+01;-3958.6;-4.53e+01;
3957.45;7.81e-02;-3957.45;2.07e+01;
3956.3;1.08e+00;-3956.3;1.87e+01;
3955.14;-1.92e+00;-3955.14;7.71e+00;
3953.96;-6.39e+01;-3953.96;1.07e+01;
3952.78;7.08e+00;-3952.78;1.57e+01;
3951.6;8.08e+00;-3951.6;1.57e+01;
3950.42;-5.92e+00;-3950.42;-3.29e+00;
3949.24;8.08e+00;-3949.24;1.77e+01;
3948.06;5.08e+00;-3948.06;1.37e+01;
3946.88;1.08e+00;-3946.88;7.71e+00;
3945.7;-3.49e+01;-3945.7;-4.93e+01;
3944.52;1.08e+00;-3944.52;8.71e+00;
3943.34;2.08e+00;-3943.34;1.07e+01;
3942.16;-9.22e-01;-3942.16;5.71e+00;
3940.98;-4.59e+01;-3940.98;-8.29e+00;
3939.8;9.08e+00;-3939.8;1.57e+01;
3938.61;6.08e+00;-3938.61;1.37e+01;
3937.43;-9.92e+00;-3937.43;-1.03e+01;
3936.25;4.08e+00;-3936.25;1.37e+01;
3935.07;1.08e+00;-3935.07;1.47e+01;
3933.89;-4.92e+00;-3933.89;1.17e+01;
3932.71;-5.19e+01;-3932.71;-4.73e+01;
3931.53;5.08e+00;-3931.53;1.87e+01;
3930.35;8.08e+00;-3930.35;1.77e+01;
3929.17;2.08e+00;-3929.17;5.71e+00;
3927.99;-2.89e+01;-3927.99;1.57e+01;
3926.81;1.31e+01;-3926.81;9.71e+00;
3925.63;7.08e+00;-3925.63;9.71e+00;
3924.45;-1.59e+01;-3924.45;-1.23e+01;
3923.27;7.81e-02;-3923.27;2.17e+01;
3922.09;3.08e+00;-3922.09;2.57e+01;
3920.91;3.08e+00;-3920.91;1.87e+01;
3919.73;-4.29e+01;-3919.73;-5.03e+01;
3918.55;1.31e+01;-3918.55;9.71e+00;
3917.37;1.11e+01;-3917.37;5.71e+00;
3916.18;3.08e+00;-3916.18;-2.89e-01;
3915;-2.59e+01;-3915;1.97e+01;
3913.82;4.08e+00;-3913.82;2.37e+01;
3912.64;7.81e-02;-3912.64;2.17e+01;
3911.46;-2.19e+01;-3911.46;-9.29e+00;
3910.28;1.08e+00;-3910.28;1.87e+01;
3909.1;2.08e+00;-3909.1;1.77e+01;
3907.92;7.81e-02;-3907.92;9.71e+00;
