Thorlabs Beam
Version: 9.2.5999.580
Date: 1/7/2026
Time: 2:37:54 PM

Device: BP209-VIS/M
S/N: M01234735
ScanRate [Hz]: 10
Gain X: 5
Gain Y: 5
Bandwidth X [kHz]: 125.002
Bandwidth Y [kHz]: 125.002
Base Level X [digits]: 3137.69
Base Level Y [digits]: 3090.43
Wavelength [nm]: 1064

Pos X [µm];X;Pos Y [µm];Y;
4361.03;1.03e+01;-4361.03;4.57e+00;
4359.87;1.03e+01;-4359.87;-6.24e+01;
4358.72;-7.69e+00;-4358.72;7.57e+00;
4357.57;1.43e+01;-4357.57;7.57e+00;
4356.42;1.53e+01;-4356.42;-4.30e-01;
4355.26;1.13e+01;-4355.26;2.16e+01;
4354.11;-4.37e+01;-4354.11;1.56e+01;
4352.96;8.31e+00;-4352.96;1.36e+01;
4351.8;4.31e+00;-4351.8;-2.34e+01;
4350.62;-4.69e+00;-4350.62;1.36e+01;
4349.44;-1.57e+01;-4349.44;1.36e+01;
4348.26;1.43e+01;-4348.26;7.57e+00;
4347.08;1.63e+01;-4347.08;-5.54e+01;
4345.9;-2.69e+00;-4345.9;1.16e+01;
4344.72;1.23e+01;-4344.72;9.57e+00;
4343.54;1.03e+01;-4343.54;-1.43e+00;
4342.36;3.31e+00;-4342.36;1.96e+01;
4341.18;-5.67e+01;-4341.18;1.66e+01;
4340;1.43e+01;-4340;1.56e+01;
4338.82;1.53e+01;-4338.82;-1.84e+01;
4337.64;7.31e+00;-4337.64;1.26e+01;
4336.46;1.23e+01;-4336.46;1.16e+01;
4335.28;1.53e+01;-4335.28;6.57e+00;
4334.1;1.03e+01;-4334.1;-5.24e+01;
4332.91;-6.69e+00;-4332.91;1.36e+01;
4331.73;1.43e+01;-4331.73;1.26e+01;
4330.55;1.53e+01;-4330.55;-4.30e-01;
4329.37;1.03e+01;-4329.37;1.26e+01;
4328.19;-4.37e+01;-4328.19;1.46e+01;
4327.01;1.13e+01;-4327.01;1.46e+01;
4325.83;1.03e+01;-4325.83;-2.64e+01;
4324.65;2.31e+00;-4324.65;1.96e+01;
4323.47;-6.69e+00;-4323.47;1.66e+01;
4322.29;1.43e+01;-4322.29;7.57e+00;
4321.11;1.63e+01;-4321.11;-3.44e+01;
4319.93;-1.69e+00;-4319.93;1.36e+01;
4318.75;1.93e+01;-4318.75;1.36e+01;
4317.57;1.83e+01;-4317.57;-1.43e+00;
4316.39;1.23e+01;-4316.39;1.66e+01;
4315.21;-5.27e+01;-4315.21;1.46e+01;
4314.03;1.73e+01;-4314.03;1.06e+01;
4312.85;1.63e+01;-4312.85;-3.84e+01;
4311.66;6.31e+00;-4311.66;1.46e+01;
4310.48;2.23e+01;-4310.48;1.56e+01;
4309.3;1.63e+01;-4309.3;9.57e+00;
4308.12;1.43e+01;-4308.12;-3.04e+01;
4306.94;-1.37e+01;-4306.94;1.66e+01;
4305.76;1.73e+01;-4305.76;1.46e+01;
4304.58;1.73e+01;-4304.58;-4.30e-01;
4303.4;1.03e+01;-4303.4;1.46e+01;
4302.22;-5.47e+01;-4302.22;1.56e+01;
4301.07;9.31e+00;-4301.07;1.26e+01;
4299.91;1.03e+01;-4299.91;-3.84e+01;
4298.76;-6.88e-01;-4298.76;1.76e+01;
4297.61;1.83e+01;-4297.61;1.86e+01;
4296.46;1.53e+01;-4296.46;8.57e+00;
4295.3;1.43e+01;-4295.3;3.57e+00;
4294.15;-1.67e+01;-4294.15;1.66e+01;
4293;1.73e+01;-4293;1.66e+01;
4291.84;1.73e+01;-4291.84;-2.43e+00;
4290.69;1.13e+01;-4290.69;1.96e+01;
4289.54;-5.57e+01;-4289.54;1.76e+01;
4288.38;1.43e+01;-4288.38;1.06e+01;
4287.23;1.13e+01;-4287.23;-4.94e+01;
4286.08;1.31e+00;-4286.08;9.57e+00;
4284.92;1.43e+01;-4284.92;8.57e+00;
4283.77;1.43e+01;-4283.77;-4.30e-01;
4282.62;8.31e+00;-4282.62;2.57e+00;
4281.46;-1.87e+01;-4281.46;1.46e+01;
4280.31;1.13e+01;-4280.31;1.56e+01;
4279.16;1.23e+01;-4279.16;-6.43e+00;
4278.01;9.31e+00;-4278.01;1.66e+01;
4276.85;-5.27e+01;-4276.85;1.36e+01;
4275.7;1.43e+01;-4275.7;7.57e+00;
4274.55;1.03e+01;-4274.55;-5.54e+01;
4273.39;-6.88e-01;-4273.39;1.56e+01;
4272.24;1.53e+01;-4272.24;1.66e+01;
4271.09;1.23e+01;-4271.09;5.57e+00;
4269.93;1.43e+01;-4269.93;1.46e+01;
4268.78;-1.47e+01;-4268.78;9.57e+00;
4267.63;1.53e+01;-4267.63;7.57e+00;
4266.48;1.43e+01;-4266.48;-1.44e+01;
4265.32;6.31e+00;-4265.32;1.66e+01;
4264.17;-5.77e+01;-4264.17;2.06e+01;
4263.02;1.43e+01;-4263.02;1.66e+01;
4261.86;1.53e+01;-4261.86;-4.94e+01;
4260.71;5.31e+00;-4260.71;1.36e+01;
4259.56;1.83e+01;-4259.56;9.57e+00;
4258.4;8.31e+00;-4258.4;-4.43e+00;
4257.25;4.31e+00;-4257.25;1.76e+01;
4256.1;-2.47e+01;-4256.1;1.46e+01;
4254.94;1.23e+01;-4254.94;1.36e+01;
4253.79;1.43e+01;-4253.79;-1.34e+01;
4252.64;8.31e+00;-4252.64;1.56e+01;
4251.46;-5.17e+01;-4251.46;1.76e+01;
4250.28;1.03e+01;-4250.28;1.36e+01;
4249.1;6.31e+00;-4249.1;-4.94e+01;
4247.92;-6.69e+00;-4247.92;2.16e+01;
4246.74;1.43e+01;-4246.74;1.96e+01;
4245.55;7.31e+00;-4245.55;5.57e+00;
4244.37;5.31e+00;-4244.37;1.86e+01;
4243.19;-2.87e+01;-4243.19;1.06e+01;
4242.01;1.13e+01;-4242.01;9.57e+00;
4240.83;1.43e+01;-4240.83;-1.24e+01;
4239.65;1.23e+01;-4239.65;1.96e+01;
4238.47;-4.17e+01;-4238.47;2.06e+01;
4237.29;2.03e+01;-4237.29;1.76e+01;
4236.11;1.63e+01;-4236.11;-4.74e+01;
4234.93;-3.69e+00;-4234.93;1.36e+01;
4233.75;6.31e+00;-4233.75;1.06e+01;
4232.57;6.31e+00;-4232.57;-4.30e-01;
4231.39;4.31e+00;-4231.39;1.46e+01;
4230.21;-3.97e+01;-4230.21;1.66e+01;
4229.03;1.53e+01;-4229.03;1.56e+01;
4227.85;1.63e+01;-4227.85;-1.04e+01;
4226.67;8.31e+00;-4226.67;1.26e+01;
4225.49;-3.47e+01;-4225.49;9.57e+00;
4224.31;8.31e+00;-4224.31;5.57e+00;
4223.12;8.31e+00;-4223.12;-5.74e+01;
4221.94;-3.69e+00;-4221.94;1.66e+01;
4220.76;1.43e+01;-4220.76;1.66e+01;
4219.58;1.43e+01;-4219.58;2.57e+00;
4218.4;1.13e+01;-4218.4;1.66e+01;
4217.22;-4.27e+01;-4217.22;1.86e+01;
4216.04;1.13e+01;-4216.04;1.36e+01;
4214.86;1.23e+01;-4214.86;-3.34e+01;
4213.68;4.31e+00;-4213.68;1.76e+01;
4212.5;-1.37e+01;-4212.5;1.56e+01;
4211.32;1.43e+01;-4211.32;5.57e+00;
4210.14;1.23e+01;-4210.14;-2.14e+01;
4208.96;-5.69e+00;-4208.96;1.06e+01;
4207.78;1.43e+01;-4207.78;9.57e+00;
4206.6;1.43e+01;-4206.6;-4.43e+00;
4205.42;1.03e+01;-4205.42;1.56e+01;
4204.24;-4.67e+01;-4204.24;1.66e+01;
4203.06;1.53e+01;-4203.06;1.36e+01;
4201.9;1.43e+01;-4201.9;-3.64e+01;
4200.75;4.31e+00;-4200.75;1.46e+01;
4199.6;-1.69e+00;-4199.6;1.46e+01;
4198.44;1.33e+01;-4198.44;7.57e+00;
4197.29;1.03e+01;-4197.29;-3.04e+01;
4196.14;-9.69e+00;-4196.14;1.96e+01;
4194.98;1.03e+01;-4194.98;1.96e+01;
4193.83;1.03e+01;-4193.83;1.57e+00;
4192.68;8.31e+00;-4192.68;1.56e+01;
4191.52;-4.37e+01;-4191.52;1.26e+01;
4190.37;1.13e+01;-4190.37;7.57e+00;
4189.22;1.13e+01;-4189.22;-3.64e+01;
4188.07;1.31e+00;-4188.07;1.66e+01;
4186.91;3.12e-01;-4186.91;1.86e+01;
4185.76;1.03e+01;-4185.76;9.57e+00;
4184.61;9.31e+00;-4184.61;-4.04e+01;
4183.45;-8.69e+00;-4183.45;1.36e+01;
4182.3;1.23e+01;-4182.3;1.16e+01;
4181.15;1.43e+01;-4181.15;-4.30e-01;
4179.99;6.31e+00;-4179.99;1.56e+01;
4178.84;-5.17e+01;-4178.84;1.56e+01;
4177.69;1.23e+01;-4177.69;9.57e+00;
4176.53;1.03e+01;-4176.53;-3.44e+01;
4175.38;3.12e-01;-4175.38;1.36e+01;
4174.23;1.13e+01;-4174.23;1.56e+01;
4173.08;9.31e+00;-4173.08;7.57e+00;
4171.92;8.31e+00;-4171.92;-3.34e+01;
4170.77;-1.57e+01;-4170.77;1.56e+01;
4169.62;1.43e+01;-4169.62;1.56e+01;
4168.46;1.43e+01;-4168.46;5.70e-01;
4167.31;8.31e+00;-4167.31;1.56e+01;
4166.16;-5.37e+01;-4166.16;1.56e+01;
4165;8.31e+00;-4165;1.16e+01;
4163.85;7.31e+00;-4163.85;-2.84e+01;
4162.7;-6.88e-01;-4162.7;1.46e+01;
4161.54;1.53e+01;-4161.54;1.26e+01;
4160.39;1.43e+01;-4160.39;5.57e+00;
4159.24;8.31e+00;-4159.24;-2.24e+01;
4158.08;-2.77e+01;-4158.08;1.56e+01;
4156.93;-6.88e-01;-4156.93;1.36e+01;
4155.78;1.31e+00;-4155.78;-3.43e+00;
4154.63;2.31e+00;-4154.63;1.46e+01;
4153.47;-5.57e+01;-4153.47;1.56e+01;
4152.29;2.03e+01;-4152.29;8.57e+00;
4151.11;2.03e+01;-4151.11;-4.54e+01;
4149.93;4.31e+00;-4149.93;1.06e+01;
4148.75;1.53e+01;-4148.75;1.36e+01;
4147.57;3.31e+00;-4147.57;6.57e+00;
4146.39;-6.88e-01;-4146.39;4.57e+00;
4145.21;-3.07e+01;-4145.21;1.56e+01;
4144.03;1.23e+01;-4144.03;1.16e+01;
4142.85;1.63e+01;-4142.85;-1.54e+01;
4141.67;1.03e+01;-4141.67;8.57e+00;
4140.49;-4.97e+01;-4140.49;1.06e+01;
4139.31;6.31e+00;-4139.31;8.57e+00;
4138.13;4.31e+00;-4138.13;-5.04e+01;
4136.95;-6.69e+00;-4136.95;1.86e+01;
4135.76;1.03e+01;-4135.76;1.76e+01;
4134.58;1.43e+01;-4134.58;6.57e+00;
4133.4;1.43e+01;-4133.4;7.57e+00;
4132.22;-3.17e+01;-4132.22;1.56e+01;
4131.04;1.43e+01;-4131.04;1.56e+01;
4129.86;1.43e+01;-4129.86;-2.43e+00;
4128.68;5.31e+00;-4128.68;1.96e+01;
4127.5;-3.57e+01;-4127.5;1.56e+01;
4126.32;1.03e+01;-4126.32;7.57e+00;
4125.14;8.31e+00;-4125.14;-5.04e+01;
4123.96;-8.69e+00;-4123.96;1.36e+01;
4122.78;5.31e+00;-4122.78;1.66e+01;
4121.6;6.31e+00;-4121.6;1.16e+01;
4120.42;5.31e+00;-4120.42;1.96e+01;
4119.24;-3.77e+01;-4119.24;1.86e+01;
4118.06;1.63e+01;-4118.06;1.36e+01;
4116.88;1.63e+01;-4116.88;-1.54e+01;
4115.7;8.31e+00;-4115.7;1.16e+01;
4114.52;-1.07e+01;-4114.52;1.16e+01;
4113.33;1.13e+01;-4113.33;8.57e+00;
4112.15;1.03e+01;-4112.15;-5.44e+01;
4110.97;-3.69e+00;-4110.97;1.66e+01;
4109.79;2.03e+01;-4109.79;1.76e+01;
4108.61;1.83e+01;-4108.61;6.57e+00;
4107.43;8.31e+00;-4107.43;2.26e+01;
4106.25;-5.67e+01;-4106.25;1.76e+01;
4105.07;3.12e-01;-4105.07;1.46e+01;
4103.89;2.31e+00;-4103.89;-2.24e+01;
4102.74;-6.88e-01;-4102.74;1.76e+01;
4101.58;-2.67e+01;-4101.58;1.66e+01;
4100.43;1.53e+01;-4100.43;8.57e+00;
4099.28;1.23e+01;-4099.28;-5.04e+01;
4098.12;-1.17e+01;-4098.12;9.57e+00;
4096.97;5.31e+00;-4096.97;9.57e+00;
4095.82;5.31e+00;-4095.82;-1.43e+00;
4094.67;2.31e+00;-4094.67;1.76e+01;
4093.51;-5.27e+01;-4093.51;1.96e+01;
4092.36;1.53e+01;-4092.36;1.76e+01;
4091.21;1.53e+01;-4091.21;-1.84e+01;
4090.05;4.31e+00;-4090.05;1.16e+01;
4088.9;6.31e+00;-4088.9;1.06e+01;
4087.75;3.31e+00;-4087.75;4.57e+00;
4086.59;3.12e-01;-4086.59;-5.84e+01;
4085.44;-1.77e+01;-4085.44;1.36e+01;
4084.29;1.23e+01;-4084.29;1.36e+01;
4083.13;1.53e+01;-4083.13;3.57e+00;
4081.98;1.23e+01;-4081.98;1.56e+01;
4080.83;-4.97e+01;-4080.83;1.66e+01;
4079.68;1.13e+01;-4079.68;7.57e+00;
4078.52;8.31e+00;-4078.52;-4.44e+01;
4077.37;-1.69e+00;-4077.37;1.16e+01;
4076.22;2.31e+00;-4076.22;1.36e+01;
4075.06;8.31e+00;-4075.06;7.57e+00;
4073.91;4.31e+00;-4073.91;-2.24e+01;
4072.76;-2.47e+01;-4072.76;1.36e+01;
4071.6;-1.69e+00;-4071.6;1.06e+01;
4070.45;1.31e+00;-4070.45;-4.43e+00;
4069.3;3.12e-01;-4069.3;1.56e+01;
4068.14;-5.87e+01;-4068.14;1.66e+01;
4066.99;1.53e+01;-4066.99;1.16e+01;
4065.84;1.73e+01;-4065.84;-4.14e+01;
4064.69;2.31e+00;-4064.69;7.57e+00;
4063.53;1.63e+01;-4063.53;4.57e+00;
4062.38;5.31e+00;-4062.38;-3.43e+00;
4061.23;1.31e+00;-4061.23;-1.84e+01;
4060.07;-3.17e+01;-4060.07;1.66e+01;
4058.92;7.31e+00;-4058.92;1.96e+01;
4057.77;4.31e+00;-4057.77;5.70e-01;
4056.61;-1.69e+00;-4056.61;1.76e+01;
4055.46;-6.37e+01;-4055.46;1.26e+01;
4054.31;5.31e+00;-4054.31;5.57e+00;
4053.13;7.31e+00;-4053.13;-4.84e+01;
4051.95;-1.69e+00;-4051.95;1.36e+01;
4050.77;1.83e+01;-4050.77;1.46e+01;
4049.59;1.13e+01;-4049.59;4.57e+00;
4048.4;7.31e+00;-4048.4;-7.43e+00;
4047.22;-2.37e+01;-4047.22;1.16e+01;
4046.04;6.31e+00;-4046.04;1.16e+01;
4044.86;7.31e+00;-4044.86;-2.43e+00;
4043.68;4.31e+00;-4043.68;2.06e+01;
4042.5;-5.87e+01;-4042.5;2.16e+01;
4041.32;1.53e+01;-4041.32;1.46e+01;
4040.14;1.43e+01;-4040.14;-4.34e+01;
4038.96;2.31e+00;-4038.96;1.16e+01;
4037.78;1.83e+01;-4037.78;9.57e+00;
4036.6;1.03e+01;-4036.6;5.57e+00;
4035.42;6.31e+00;-4035.42;2.57e+00;
4034.24;-3.27e+01;-4034.24;1.96e+01;
4033.06;7.31e+00;-4033.06;1.36e+01;
4031.88;5.31e+00;-4031.88;-1.04e+01;
4030.7;-3.69e+00;-4030.7;7.57e+00;
4029.52;-3.17e+01;-4029.52;9.57e+00;
4028.34;1.03e+01;-4028.34;9.57e+00;
4027.16;1.23e+01;-4027.16;-4.24e+01;
4025.97;-6.88e-01;-4025.97;1.96e+01;
4024.79;1.43e+01;-4024.79;1.96e+01;
4023.61;9.31e+00;-4023.61;1.16e+01;
4022.43;2.31e+00;-4022.43;2.57e+00;
4021.25;-4.27e+01;-4021.25;1.36e+01;
4020.07;7.31e+00;-4020.07;1.06e+01;
4018.89;1.03e+01;-4018.89;-1.34e+01;
4017.71;3.31e+00;-4017.71;1.36e+01;
4016.53;-2.77e+01;-4016.53;1.46e+01;
4015.35;1.53e+01;-4015.35;1.36e+01;
4014.17;1.83e+01;-4014.17;-4.84e+01;
4012.99;7.31e+00;-4012.99;1.36e+01;
4011.81;1.93e+01;-4011.81;1.36e+01;
4010.63;1.43e+01;-4010.63;3.57e+00;
4009.45;4.31e+00;-4009.45;2.16e+01;
4008.27;-4.07e+01;-4008.27;1.56e+01;
4007.09;4.31e+00;-4007.09;1.36e+01;
4005.91;6.31e+00;-4005.91;-1.84e+01;
4004.73;5.31e+00;-4004.73;1.16e+01;
4003.57;-2.37e+01;-4003.57;1.16e+01;
4002.42;1.73e+01;-4002.42;5.57e+00;
4001.27;1.13e+01;-4001.27;-5.74e+01;
4000.11;-8.69e+00;-4000.11;1.46e+01;
3998.96;6.31e+00;-3998.96;1.46e+01;
3997.81;4.31e+00;-3997.81;4.57e+00;
3996.65;3.12e-01;-3996.65;2.16e+01;
3995.5;-5.17e+01;-3995.5;1.56e+01;
3994.35;8.31e+00;-3994.35;1.16e+01;
3993.19;1.23e+01;-3993.19;-2.04e+01;
3992.04;6.31e+00;-3992.04;1.36e+01;
3990.89;-9.69e+00;-3990.89;1.36e+01;
3989.73;1.33e+01;-3989.73;8.57e+00;
3988.58;6.31e+00;-3988.58;-5.54e+01;
3987.43;-1.97e+01;-3987.43;1.06e+01;
3986.28;-6.88e-01;-3986.28;9.57e+00;
3985.12;4.31e+00;-3985.12;-3.43e+00;
3983.97;6.31e+00;-3983.97;1.96e+01;
3982.82;-3.57e+01;-3982.82;1.76e+01;
3981.66;1.53e+01;-3981.66;1.66e+01;
3980.51;8.31e+00;-3980.51;-1.84e+01;
3979.36;-3.69e+00;-3979.36;1.46e+01;
3978.2;-2.47e+01;-3978.2;1.16e+01;
3977.05;6.31e+00;-3977.05;1.57e+00;
3975.9;6.31e+00;-3975.9;-5.44e+01;
3974.74;-1.17e+01;-3974.74;9.57e+00;
3973.59;1.03e+01;-3973.59;1.16e+01;
3972.44;8.31e+00;-3972.44;5.70e-01;
3971.29;6.31e+00;-3971.29;1.76e+01;
3970.13;-4.87e+01;-3970.13;1.86e+01;
3968.98;1.03e+01;-3968.98;1.56e+01;
3967.83;7.31e+00;-3967.83;-2.54e+01;
3966.67;3.12e-01;-3966.67;9.57e+00;
3965.52;1.31e+00;-3965.52;7.57e+00;
3964.37;9.31e+00;-3964.37;6.57e+00;
3963.21;5.31e+00;-3963.21;-4.54e+01;
3962.06;-2.07e+01;-3962.06;1.56e+01;
3960.91;2.31e+00;-3960.91;1.36e+01;
3959.75;2.31e+00;-3959.75;-2.43e+00;
3958.6;-1.69e+00;-3958.6;1.36e+01;
3957.45;-6.37e+01;-3957.45;9.57e+00;
3956.3;9.31e+00;-3956.3;1.06e+01;
3955.14;1.03e+01;-3955.14;-2.44e+01;
3953.96;1.31e+00;-3953.96;1.56e+01;
3952.78;1.43e+01;-3952.78;1.56e+01;
3951.6;1.03e+01;-3951.6;6.57e+00;
3950.42;5.31e+00;-3950.42;-5.74e+01;
3949.24;-2.07e+01;-3949.24;8.57e+00;
3948.06;4.31e+00;-3948.06;6.57e+00;
3946.88;4.31e+00;-3946.88;-2.43e+00;
3945.7;2.31e+00;-3945.7;1.26e+01;
3944.52;-5.67e+01;-3944.52;1.56e+01;
3943.34;1.13e+01;-3943.34;1.06e+01;
3942.16;1.23e+01;-3942.16;-4.04e+01;
3940.98;1.31e+00;-3940.98;7.57e+00;
3939.8;1.63e+01;-3939.8;5.57e+00;
3938.61;1.23e+01;-3938.61;5.70e-01;
3937.43;6.31e+00;-3937.43;-3.44e+01;
3936.25;-1.87e+01;-3936.25;1.46e+01;
3935.07;5.31e+00;-3935.07;1.56e+01;
3933.89;9.31e+00;-3933.89;5.70e-01;
3932.71;6.31e+00;-3932.71;1.76e+01;
3931.53;-5.57e+01;-3931.53;1.56e+01;
3930.35;1.43e+01;-3930.35;9.57e+00;
3929.17;1.03e+01;-3929.17;-4.24e+01;
3927.99;-1.69e+00;-3927.99;1.16e+01;
3926.81;1.03e+01;-3926.81;1.16e+01;
3925.63;6.31e+00;-3925.63;4.57e+00;
3924.45;6.31e+00;-3924.45;-2.74e+01;
3923.27;-1.67e+01;-3923.27;1.76e+01;
3922.09;1.53e+01;-3922.09;1.66e+01;
3920.91;1.43e+01;-3920.91;5.70e-01;
3919.73;4.31e+00;-3919.73;1.56e+01;
3918.55;-5.67e+01;-3918.55;1.26e+01;
3917.37;8.31e+00;-3917.37;6.57e+00;
3916.18;1.13e+01;-3916.18;-5.44e+01;
3915;3.12e-01;-3915;1.36e+01;
3913.82;2.33e+01;-3913.82;1.46e+01;
3912.64;1.53e+01;-3912.64;7.57e+00;
3911.46;9.31e+00;-3911.46;2.06e+01;
3910.28;-2.77e+01;-3910.28;1.46e+01;
3909.1;7.31e+00;-3909.1;8.57e+00;
3907.92;8.31e+00;-3907.92;-1.74e+01;
3906.74;4.31e+00;-3906.74;1.36e+01;
3905.56;-5.77e+01;-3905.56;1.36e+01;
3904.41;1.13e+01;-3904.41;1.16e+01;
3903.25;8.31e+00;-3903.25;-4.84e+01;
3902.1;-6.69e+00;-3902.1;1.36e+01;
