Thorlabs Beam
Version: 9.2.5999.580
Date: 1/7/2026
Time: 2:44:50 PM

Device: BP209-VIS/M
S/N: M01234735
ScanRate [Hz]: 10
Gain X: 5
Gain Y: 5
Bandwidth X [kHz]: 125.002
Bandwidth Y [kHz]: 125.002
Base Level X [digits]: 3138.68
Base Level Y [digits]: 3132.96
Wavelength [nm]: 1064

Pos X [µm];X;Pos Y [µm];Y;
4325.83;-2.67e+01;-4325.83;-4.00e+01;
4324.65;8.32e+00;-4324.65;2.00e+01;
4323.47;1.13e+01;-4323.47;1.80e+01;
4322.29;7.32e+00;-4322.29;9.04e+00;
4321.11;-5.37e+01;-4321.11;-9.61e-01;
4319.93;1.33e+01;-4319.93;1.70e+01;
4318.75;7.32e+00;-4318.75;1.90e+01;
4317.57;-6.68e+00;-4317.57;-1.96e+00;
4316.39;1.33e+01;-4316.39;1.90e+01;
4315.21;9.32e+00;-4315.21;1.90e+01;
4314.03;9.32e+00;-4314.03;1.30e+01;
4312.85;-2.07e+01;-4312.85;-4.40e+01;
4311.66;1.53e+01;-4311.66;1.50e+01;
4310.48;1.33e+01;-4310.48;1.40e+01;
4309.3;5.32e+00;-4309.3;7.04e+00;
4308.12;-4.67e+01;-4308.12;8.04e+00;
4306.94;9.32e+00;-4306.94;2.10e+01;
4305.76;9.32e+00;-4305.76;1.90e+01;
4304.58;-4.68e+00;-4304.58;-1.96e+00;
4303.4;1.33e+01;-4303.4;1.70e+01;
4302.22;1.13e+01;-4302.22;1.70e+01;
4301.07;9.32e+00;-4301.07;1.10e+01;
4299.91;-3.17e+01;-4299.91;-5.10e+01;
4298.76;1.13e+01;-4298.76;1.50e+01;
4297.61;1.33e+01;-4297.61;1.70e+01;
4296.46;6.32e+00;-4296.46;1.30e+01;
4295.3;-4.47e+01;-4295.3;2.50e+01;
4294.15;1.33e+01;-4294.15;2.20e+01;
4293;1.03e+01;-4293;1.50e+01;
4291.84;-6.68e+00;-4291.84;-9.96e+00;
4290.69;2.32e+00;-4290.69;1.50e+01;
4289.54;1.32e+00;-4289.54;1.70e+01;
4288.38;1.32e+00;-4288.38;1.20e+01;
4287.23;-3.67e+01;-4287.23;-5.00e+01;
4286.08;1.53e+01;-4286.08;1.00e+01;
4284.92;1.63e+01;-4284.92;9.04e+00;
4283.77;5.32e+00;-4283.77;1.04e+00;
4282.62;-1.67e+01;-4282.62;1.50e+01;
4281.46;3.32e+00;-4281.46;2.00e+01;
4280.31;1.32e+00;-4280.31;1.90e+01;
4279.16;-1.47e+01;-4279.16;-5.96e+00;
4278.01;1.13e+01;-4278.01;2.00e+01;
4276.85;1.63e+01;-4276.85;1.60e+01;
4275.7;1.23e+01;-4275.7;7.04e+00;
4274.55;-5.07e+01;-4274.55;-5.80e+01;
4273.39;8.32e+00;-4273.39;1.30e+01;
4272.24;3.32e+00;-4272.24;1.30e+01;
4271.09;-4.68e+00;-4271.09;5.04e+00;
4269.93;-6.80e-01;-4269.93;2.20e+01;
4268.78;9.32e+00;-4268.78;2.00e+01;
4267.63;7.32e+00;-4267.63;1.90e+01;
4266.48;-1.77e+01;-4266.48;-7.96e+00;
4265.32;6.32e+00;-4265.32;2.10e+01;
4264.17;4.32e+00;-4264.17;1.70e+01;
4263.02;3.20e-01;-4263.02;9.04e+00;
4261.86;-5.77e+01;-4261.86;-5.40e+01;
4260.71;1.33e+01;-4260.71;1.10e+01;
4259.56;1.33e+01;-4259.56;1.30e+01;
4258.4;2.32e+00;-4258.4;3.04e+00;
4257.25;1.32e+00;-4257.25;2.10e+01;
4256.1;3.32e+00;-4256.1;1.60e+01;
4254.94;2.32e+00;-4254.94;1.50e+01;
4253.79;-1.77e+01;-4253.79;-1.10e+01;
4252.64;1.13e+01;-4252.64;1.40e+01;
4251.46;1.23e+01;-4251.46;1.50e+01;
4250.28;7.32e+00;-4250.28;7.04e+00;
4249.1;-5.27e+01;-4249.1;-5.60e+01;
4247.92;3.32e+00;-4247.92;1.80e+01;
4246.74;2.32e+00;-4246.74;1.90e+01;
4245.55;-2.68e+00;-4245.55;7.04e+00;
4244.37;-6.68e+00;-4244.37;2.50e+01;
4243.19;1.33e+01;-4243.19;1.90e+01;
4242.01;1.33e+01;-4242.01;1.40e+01;
4240.83;-1.17e+01;-4240.83;-1.40e+01;
4239.65;6.32e+00;-4239.65;1.90e+01;
4238.47;5.32e+00;-4238.47;1.90e+01;
4237.29;1.32e+00;-4237.29;1.50e+01;
4236.11;-5.27e+01;-4236.11;-4.70e+01;
4234.93;1.63e+01;-4234.93;2.00e+01;
4233.75;1.73e+01;-4233.75;1.60e+01;
4232.57;9.32e+00;-4232.57;3.04e+00;
4231.39;5.32e+00;-4231.39;2.20e+01;
4230.21;1.33e+01;-4230.21;1.40e+01;
4229.03;7.32e+00;-4229.03;1.30e+01;
4227.85;-1.57e+01;-4227.85;-1.50e+01;
4226.67;6.32e+00;-4226.67;2.10e+01;
4225.49;6.32e+00;-4225.49;2.20e+01;
4224.31;5.32e+00;-4224.31;1.50e+01;
4223.12;-5.47e+01;-4223.12;-5.20e+01;
4221.94;6.32e+00;-4221.94;1.90e+01;
4220.76;5.32e+00;-4220.76;1.50e+01;
4219.58;-2.68e+00;-4219.58;2.04e+00;
4218.4;-8.68e+00;-4218.4;1.90e+01;
4217.22;9.32e+00;-4217.22;1.60e+01;
4216.04;9.32e+00;-4216.04;1.50e+01;
4214.86;-8.68e+00;-4214.86;-1.70e+01;
4213.68;1.53e+01;-4213.68;2.00e+01;
4212.5;1.63e+01;-4212.5;2.00e+01;
4211.32;1.33e+01;-4211.32;1.20e+01;
4210.14;-5.37e+01;-4210.14;-4.20e+01;
4208.96;1.53e+01;-4208.96;1.30e+01;
4207.78;1.33e+01;-4207.78;1.10e+01;
4206.6;1.32e+00;-4206.6;1.04e+00;
4205.42;1.33e+01;-4205.42;2.20e+01;
4204.24;1.13e+01;-4204.24;2.20e+01;
4203.06;9.32e+00;-4203.06;2.20e+01;
4201.9;-1.37e+01;-4201.93;-1.90e+01;
4200.75;1.33e+01;-4200.8;2.00e+01;
4199.6;1.13e+01;-4199.67;1.90e+01;
4198.44;5.32e+00;-4198.55;1.00e+01;
4197.29;-5.87e+01;-4197.42;-3.80e+01;
4196.14;5.32e+00;-4196.29;1.90e+01;
4194.98;6.32e+00;-4195.17;1.70e+01;
4193.83;-2.68e+00;-4194.04;1.04e+00;
4192.68;1.53e+01;-4192.91;1.50e+01;
4191.52;9.32e+00;-4191.79;1.60e+01;
4190.37;5.32e+00;-4190.66;1.20e+01;
4189.22;-2.57e+01;-4189.53;-2.80e+01;
4188.07;6.32e+00;-4188.41;1.70e+01;
4186.91;1.13e+01;-4187.28;1.70e+01;
4185.76;1.03e+01;-4186.15;1.10e+01;
4184.61;-4.87e+01;-4185.03;-1.60e+01;
4183.45;1.83e+01;-4183.9;1.70e+01;
4182.3;1.03e+01;-4182.77;1.50e+01;
4181.15;-6.68e+00;-4181.64;-9.61e-01;
4179.99;1.13e+01;-4180.52;1.70e+01;
4178.84;6.32e+00;-4179.39;1.60e+01;
4177.69;7.32e+00;-4178.26;1.40e+01;
4176.53;-2.57e+01;-4177.14;-3.60e+01;
4175.38;1.73e+01;-4176.01;1.50e+01;
4174.23;1.33e+01;-4174.88;1.50e+01;
4173.08;4.32e+00;-4173.76;5.04e+00;
4171.92;-4.87e+01;-4172.63;-2.80e+01;
4170.77;3.32e+00;-4171.5;1.40e+01;
4169.62;3.32e+00;-4170.38;1.50e+01;
4168.46;-7.68e+00;-4169.25;3.91e-02;
4167.31;1.33e+01;-4168.12;1.70e+01;
4166.16;1.33e+01;-4167;1.50e+01;
4165;8.32e+00;-4165.87;9.04e+00;
4163.85;-3.47e+01;-4164.74;-4.60e+01;
4162.7;3.32e+00;-4163.61;1.30e+01;
4161.54;5.32e+00;-4162.49;1.50e+01;
4160.39;3.32e+00;-4161.36;9.04e+00;
4159.24;-3.37e+01;-4160.23;1.10e+01;
4158.08;1.73e+01;-4159.11;1.80e+01;
4156.93;1.13e+01;-4157.98;1.30e+01;
4155.78;-5.68e+00;-4156.85;-8.96e+00;
4154.63;4.32e+00;-4155.73;1.50e+01;
4153.47;5.32e+00;-4154.6;1.70e+01;
4152.29;3.32e+00;-4153.47;1.70e+01;
4151.11;-3.97e+01;-4152.29;-3.40e+01;
4149.93;1.03e+01;-4151.11;2.10e+01;
4148.75;1.13e+01;-4149.93;1.70e+01;
4147.57;3.32e+00;-4148.75;5.04e+00;
4146.39;-3.87e+01;-4147.57;-1.10e+01;
4145.21;6.32e+00;-4146.39;1.40e+01;
4144.03;5.32e+00;-4145.21;1.40e+01;
4142.85;-1.07e+01;-4144.03;-4.96e+00;
4141.67;9.32e+00;-4142.85;1.40e+01;
4140.49;1.13e+01;-4141.67;1.30e+01;
4139.31;9.32e+00;-4140.49;1.10e+01;
4138.13;-3.37e+01;-4139.31;-4.30e+01;
4136.95;1.63e+01;-4138.13;1.90e+01;
4135.76;1.43e+01;-4136.95;2.10e+01;
4134.58;6.32e+00;-4135.76;1.30e+01;
4133.4;-1.97e+01;-4134.58;1.20e+01;
4132.22;1.03e+01;-4133.4;1.90e+01;
4131.04;8.32e+00;-4132.22;1.50e+01;
4129.86;-6.68e+00;-4131.04;-5.96e+00;
4128.68;9.32e+00;-4129.86;1.80e+01;
4127.5;1.13e+01;-4128.68;2.00e+01;
4126.32;8.32e+00;-4127.5;1.70e+01;
4125.14;-3.47e+01;-4126.32;-3.60e+01;
4123.96;1.23e+01;-4125.14;1.50e+01;
4122.78;1.03e+01;-4123.96;1.50e+01;
4121.6;2.32e+00;-4122.78;5.04e+00;
4120.42;-3.97e+01;-4121.6;3.04e+00;
4119.24;7.32e+00;-4120.42;1.90e+01;
4118.06;7.32e+00;-4119.24;1.90e+01;
4116.88;-6.68e+00;-4118.06;-2.96e+00;
4115.7;1.53e+01;-4116.88;1.60e+01;
4114.52;1.73e+01;-4115.7;1.30e+01;
4113.33;1.53e+01;-4114.52;8.04e+00;
4112.15;-4.07e+01;-4113.33;-4.50e+01;
4110.97;1.53e+01;-4112.15;1.30e+01;
4109.79;1.13e+01;-4110.97;1.50e+01;
4108.61;2.32e+00;-4109.79;9.04e+00;
4107.43;-8.68e+00;-4108.61;-1.10e+01;
4106.25;1.53e+01;-4107.43;1.90e+01;
4105.07;1.53e+01;-4106.25;1.90e+01;
4103.89;-4.68e+00;-4105.07;-9.61e-01;
4102.76;1.33e+01;-4103.89;2.20e+01;
4101.64;9.32e+00;-4102.74;2.10e+01;
4100.51;5.32e+00;-4101.58;1.50e+01;
4099.38;-4.97e+01;-4100.43;-4.90e+01;
4098.26;1.13e+01;-4099.28;1.60e+01;
4097.13;1.33e+01;-4098.12;1.60e+01;
4096;7.32e+00;-4096.97;5.04e+00;
4094.88;1.32e+00;-4095.82;2.50e+01;
4093.75;1.13e+01;-4094.67;1.90e+01;
4092.62;6.32e+00;-4093.51;1.60e+01;
4091.49;-1.97e+01;-4092.36;-1.30e+01;
4090.37;7.32e+00;-4091.21;9.04e+00;
4089.24;1.13e+01;-4090.05;8.04e+00;
4088.11;1.03e+01;-4088.9;8.04e+00;
4086.99;-4.67e+01;-4087.75;-5.00e+01;
4085.86;1.43e+01;-4086.59;2.30e+01;
4084.73;1.23e+01;-4085.44;2.20e+01;
4083.61;-6.80e-01;-4084.29;1.10e+01;
4082.48;1.13e+01;-4083.13;2.50e+01;
4081.35;9.32e+00;-4081.98;1.70e+01;
4080.23;7.32e+00;-4080.83;1.00e+01;
4079.1;-1.87e+01;-4079.68;-2.20e+01;
4077.97;1.33e+01;-4078.52;1.40e+01;
4076.85;1.13e+01;-4077.37;1.60e+01;
4075.72;4.32e+00;-4076.22;1.10e+01;
4074.59;-6.07e+01;-4075.06;-5.30e+01;
4073.46;8.32e+00;-4073.91;1.10e+01;
4072.34;5.32e+00;-4072.76;1.20e+01;
4071.21;-2.68e+00;-4071.6;5.04e+00;
4070.08;1.43e+01;-4070.45;2.20e+01;
4068.96;9.32e+00;-4069.3;2.00e+01;
4067.83;7.32e+00;-4068.14;1.50e+01;
4066.7;-1.97e+01;-4066.99;-1.80e+01;
4065.58;1.33e+01;-4065.84;1.00e+01;
4064.45;1.23e+01;-4064.69;8.04e+00;
4063.32;8.32e+00;-4063.53;3.04e+00;
4062.2;-5.47e+01;-4062.38;-5.90e+01;
4061.07;9.32e+00;-4061.23;1.50e+01;
4059.94;8.32e+00;-4060.07;1.90e+01;
4058.82;-2.68e+00;-4058.92;1.10e+01;
4057.69;1.33e+01;-4057.77;2.60e+01;
4056.56;9.32e+00;-4056.61;1.90e+01;
4055.43;6.32e+00;-4055.46;1.10e+01;
4054.31;-2.07e+01;-4054.31;-1.90e+01;
4053.13;6.32e+00;-4053.13;1.10e+01;
4051.95;5.32e+00;-4051.95;1.30e+01;
4050.77;2.32e+00;-4050.77;1.00e+01;
4049.59;-6.27e+01;-4049.59;-5.10e+01;
4048.4;6.32e+00;-4048.4;1.30e+01;
4047.22;4.32e+00;-4047.22;1.30e+01;
4046.04;-5.68e+00;-4046.04;1.04e+00;
4044.86;1.13e+01;-4044.86;2.00e+01;
4043.68;9.32e+00;-4043.68;1.30e+01;
4042.5;1.03e+01;-4042.5;9.04e+00;
4041.32;-1.47e+01;-4041.32;-2.00e+01;
4040.14;1.93e+01;-4040.14;1.30e+01;
4038.96;1.93e+01;-4038.96;1.90e+01;
4037.78;1.13e+01;-4037.78;1.50e+01;
4036.6;-5.57e+01;-4036.6;-5.00e+01;
4035.42;6.32e+00;-4035.42;2.00e+01;
4034.24;5.32e+00;-4034.24;1.50e+01;
4033.06;-1.68e+00;-4033.06;1.04e+00;
4031.88;2.03e+01;-4031.88;1.90e+01;
4030.7;1.73e+01;-4030.7;1.60e+01;
4029.52;1.33e+01;-4029.52;1.50e+01;
4028.34;-2.27e+01;-4028.34;-1.60e+01;
4027.16;4.32e+00;-4027.16;1.70e+01;
4025.97;3.32e+00;-4025.97;1.30e+01;
4024.79;-1.68e+00;-4024.79;6.04e+00;
4023.61;-6.27e+01;-4023.61;-4.30e+01;
4022.43;9.32e+00;-4022.43;1.80e+01;
4021.25;7.32e+00;-4021.25;1.70e+01;
4020.07;-6.68e+00;-4020.07;1.04e+00;
4018.89;9.32e+00;-4018.89;1.70e+01;
4017.71;8.32e+00;-4017.71;1.50e+01;
4016.53;1.33e+01;-4016.53;1.50e+01;
4015.35;-1.37e+01;-4015.35;-2.10e+01;
4014.17;2.33e+01;-4014.17;1.70e+01;
4012.99;1.73e+01;-4012.99;1.60e+01;
4011.81;5.32e+00;-4011.81;1.00e+01;
4010.63;-5.27e+01;-4010.63;-5.10e+01;
4009.45;5.32e+00;-4009.45;2.20e+01;
4008.27;5.32e+00;-4008.27;1.90e+01;
4007.09;-4.68e+00;-4007.09;3.04e+00;
4005.91;1.93e+01;-4005.91;1.10e+01;
4004.73;1.33e+01;-4004.73;9.04e+00;
4003.57;9.32e+00;-4003.57;6.04e+00;
4002.42;-2.87e+01;-4002.42;-2.70e+01;
4001.27;9.32e+00;-4001.27;2.30e+01;
4000.11;9.32e+00;-4000.11;2.30e+01;
3998.96;2.32e+00;-3998.96;1.60e+01;
3997.81;-4.47e+01;-3997.81;-4.20e+01;
3996.65;9.32e+00;-3996.65;1.00e+01;
3995.5;9.32e+00;-3995.5;7.04e+00;
3994.35;-4.68e+00;-3994.35;-6.96e+00;
3993.19;9.32e+00;-3993.19;1.10e+01;
3992.04;1.13e+01;-3992.04;1.50e+01;
3990.89;7.32e+00;-3990.89;1.10e+01;
3989.73;-3.27e+01;-3989.73;-3.50e+01;
3988.58;1.23e+01;-3988.58;1.30e+01;
3987.43;9.32e+00;-3987.43;1.30e+01;
3986.28;3.20e-01;-3986.28;9.04e+00;
3985.12;-4.57e+01;-3985.12;-2.50e+01;
3983.97;9.32e+00;-3983.97;2.30e+01;
3982.82;9.32e+00;-3982.82;1.70e+01;
3981.66;-2.68e+00;-3981.66;-3.96e+00;
3980.51;1.23e+01;-3980.51;1.20e+01;
3979.36;1.13e+01;-3979.36;1.20e+01;
3978.2;6.32e+00;-3978.2;1.10e+01;
3977.05;-4.67e+01;-3977.05;-3.90e+01;
3975.9;8.32e+00;-3975.9;2.10e+01;
3974.74;6.32e+00;-3974.74;1.90e+01;
3973.59;-1.68e+00;-3973.59;8.04e+00;
3972.44;-3.47e+01;-3972.44;1.04e+00;
3971.29;6.32e+00;-3971.29;1.30e+01;
3970.13;5.32e+00;-3970.13;1.00e+01;
3968.98;-7.68e+00;-3968.98;-4.96e+00;
3967.83;7.32e+00;-3967.83;1.50e+01;
3966.67;9.32e+00;-3966.67;1.30e+01;
3965.52;5.32e+00;-3965.52;5.04e+00;
3964.37;-5.07e+01;-3964.37;-4.40e+01;
3963.21;1.13e+01;-3963.21;4.04e+00;
3962.06;7.32e+00;-3962.06;6.04e+00;
3960.91;-2.68e+00;-3960.91;5.04e+00;
3959.75;-2.27e+01;-3959.75;-1.50e+01;
3958.6;8.32e+00;-3958.6;2.70e+01;
3957.45;5.32e+00;-3957.45;2.50e+01;
3956.3;-1.17e+01;-3956.3;2.04e+00;
3955.14;3.32e+00;-3955.14;1.50e+01;
3953.96;1.32e+00;-3953.96;1.10e+01;
3952.78;-6.80e-01;-3952.78;6.04e+00;
3951.6;-4.67e+01;-3951.6;-5.10e+01;
3950.42;7.32e+00;-3950.42;1.90e+01;
3949.24;1.03e+01;-3949.24;1.90e+01;
3948.06;1.32e+00;-3948.06;8.04e+00;
3946.88;-7.68e+00;-3946.88;1.40e+01;
3945.7;7.32e+00;-3945.7;1.00e+01;
3944.52;3.32e+00;-3944.52;4.04e+00;
3943.34;-1.47e+01;-3943.34;-2.10e+01;
3942.16;8.32e+00;-3942.16;1.50e+01;
3940.98;1.23e+01;-3940.98;2.00e+01;
3939.8;7.32e+00;-3939.8;1.80e+01;
3938.61;-5.67e+01;-3938.61;-4.30e+01;
3937.43;8.32e+00;-3937.43;2.20e+01;
3936.25;5.32e+00;-3936.25;1.90e+01;
3935.07;-3.68e+00;-3935.07;4.04e+00;
3933.89;5.32e+00;-3933.89;1.60e+01;
3932.71;7.32e+00;-3932.71;1.10e+01;
3931.53;5.32e+00;-3931.53;9.04e+00;
3930.35;-1.87e+01;-3930.35;-2.00e+01;
3929.17;9.32e+00;-3929.17;1.20e+01;
3927.99;9.32e+00;-3927.99;1.50e+01;
3926.81;4.32e+00;-3926.81;1.30e+01;
3925.63;-5.67e+01;-3925.63;-5.10e+01;
3924.45;5.32e+00;-3924.45;1.90e+01;
3923.27;5.32e+00;-3923.27;1.50e+01;
3922.09;-1.68e+00;-3922.09;3.91e-02;
3920.91;1.03e+01;-3920.91;1.70e+01;
3919.73;1.43e+01;-3919.73;1.10e+01;
3918.55;1.53e+01;-3918.55;8.04e+00;
3917.37;-1.37e+01;-3917.37;-2.40e+01;
3916.18;1.33e+01;-3916.18;1.60e+01;
3915;9.32e+00;-3915;1.90e+01;
3913.82;-6.80e-01;-3913.82;1.60e+01;
3912.64;-6.67e+01;-3912.64;-4.00e+01;
3911.46;8.32e+00;-3911.46;1.90e+01;
3910.28;1.33e+01;-3910.28;1.50e+01;
3909.1;3.32e+00;-3909.1;3.04e+00;
3907.92;2.23e+01;-3907.92;2.70e+01;
3906.74;1.43e+01;-3906.74;2.20e+01;
3905.56;6.32e+00;-3905.56;1.50e+01;
3904.41;-3.17e+01;-3904.43;-2.80e+01;
3903.25;5.32e+00;-3903.31;6.04e+00;
