Thorlabs Beam
Version: 9.2.5999.580
Date: 1/7/2026
Time: 2:46:54 PM

Device: BP209-VIS/M
S/N: M01234735
ScanRate [Hz]: 10
Gain X: 5
Gain Y: 5
Bandwidth X [kHz]: 125.002
Bandwidth Y [kHz]: 125.002
Base Level X [digits]: 3144.72
Base Level Y [digits]: 3129.21
Wavelength [nm]: 1064

Pos X [µm];X;Pos Y [µm];Y;
4369.1;-3.37e+01;-4369.1;1.48e+01;
4367.95;1.03e+01;-4367.95;9.79e+00;
4366.79;1.03e+01;-4366.79;-4.82e+01;
4365.64;-7.19e-01;-4365.64;1.48e+01;
4364.49;-6.27e+01;-4364.49;1.48e+01;
4363.33;-6.72e+00;-4363.33;2.79e+00;
4362.18;-8.72e+00;-4362.18;2.08e+01;
4361.03;-2.37e+01;-4361.03;1.88e+01;
4359.87;-7.72e+00;-4359.87;1.28e+01;
4358.72;-3.72e+00;-4358.72;-2.32e+01;
4357.57;-5.72e+00;-4357.57;1.58e+01;
4356.42;-5.27e+01;-4356.42;1.88e+01;
4355.26;1.28e+00;-4355.26;1.18e+01;
4354.11;-1.72e+00;-4354.11;-5.02e+01;
4352.96;-1.07e+01;-4352.96;1.48e+01;
4351.8;-4.27e+01;-4351.8;7.79e+00;
4350.65;-5.72e+00;-4350.65;-6.21e+00;
4349.5;-5.72e+00;-4349.5;1.28e+01;
4348.34;-1.87e+01;-4348.34;8.79e+00;
4347.19;2.28e+00;-4347.19;1.28e+01;
4346.04;5.28e+00;-4346.04;-2.32e+01;
4344.88;2.28e+00;-4344.88;2.48e+01;
4343.73;-4.47e+01;-4343.73;2.38e+01;
4342.58;-7.19e-01;-4342.58;1.28e+01;
4341.43;-1.72e+00;-4341.43;-3.02e+01;
4340.27;-6.72e+00;-4340.27;1.88e+01;
4339.12;-3.17e+01;-4339.12;2.28e+01;
4337.97;1.03e+01;-4337.97;9.79e+00;
4336.81;1.03e+01;-4336.81;2.68e+01;
4335.66;-1.27e+01;-4335.66;2.48e+01;
4334.51;1.28e+00;-4334.51;1.78e+01;
4333.35;2.81e-01;-4333.35;-3.02e+01;
4332.2;-2.72e+00;-4332.2;1.68e+01;
4331.05;-5.27e+01;-4331.05;1.58e+01;
4329.89;9.28e+00;-4329.89;6.79e+00;
4328.74;7.28e+00;-4328.74;-1.42e+01;
4327.59;-3.72e+00;-4327.59;1.88e+01;
4326.44;-2.47e+01;-4326.44;1.88e+01;
4325.28;-2.72e+00;-4325.28;1.79e+00;
4324.13;-4.72e+00;-4324.13;1.88e+01;
4322.98;-2.27e+01;-4322.98;1.88e+01;
4321.82;1.28e+00;-4321.82;1.28e+01;
4320.67;2.81e-01;-4320.67;-3.62e+01;
4319.52;-4.72e+00;-4319.52;1.48e+01;
4318.36;-6.87e+01;-4318.36;1.38e+01;
4317.21;-2.72e+00;-4317.21;6.79e+00;
4316.06;2.81e-01;-4316.06;1.68e+01;
4314.9;-5.72e+00;-4314.9;2.38e+01;
4313.75;7.28e+00;-4313.75;2.58e+01;
4312.6;1.03e+01;-4312.6;4.79e+00;
4311.45;6.28e+00;-4311.45;2.98e+01;
4310.29;-2.07e+01;-4310.29;3.08e+01;
4309.14;3.28e+00;-4309.14;2.28e+01;
4307.99;3.28e+00;-4307.99;-3.42e+01;
4306.83;-1.72e+00;-4306.83;2.48e+01;
4305.68;-6.37e+01;-4305.68;2.58e+01;
4304.53;8.28e+00;-4304.53;1.88e+01;
4303.37;7.28e+00;-4303.37;2.28e+01;
4302.22;-7.72e+00;-4302.22;2.08e+01;
4301.07;7.28e+00;-4301.07;1.08e+01;
4299.91;2.81e-01;-4299.91;-2.42e+01;
4298.76;-1.72e+00;-4298.76;5.79e+00;
4297.61;-3.17e+01;-4297.61;1.08e+01;
4296.46;7.28e+00;-4296.46;1.38e+01;
4295.3;7.28e+00;-4295.3;-4.42e+01;
4294.15;1.28e+00;-4294.15;3.18e+01;
4293;-6.07e+01;-4293;3.08e+01;
4291.84;5.28e+00;-4291.84;1.78e+01;
4290.69;3.28e+00;-4290.69;2.98e+01;
4289.54;-1.17e+01;-4289.54;1.68e+01;
4288.38;3.28e+00;-4288.38;8.79e+00;
4287.23;2.81e-01;-4287.23;-2.12e+01;
4286.08;-5.72e+00;-4286.08;1.28e+01;
4284.92;-4.37e+01;-4284.92;1.78e+01;
4283.77;-3.72e+00;-4283.77;1.58e+01;
4282.62;2.81e-01;-4282.62;-4.32e+01;
4281.46;-2.72e+00;-4281.46;2.28e+01;
4280.31;-6.07e+01;-4280.31;1.88e+01;
4279.16;3.28e+00;-4279.16;2.79e+00;
4278.01;-1.72e+00;-4278.01;2.48e+01;
4276.85;-1.67e+01;-4276.85;1.78e+01;
4275.7;-2.72e+00;-4275.7;1.48e+01;
4274.55;-2.72e+00;-4274.55;-2.02e+01;
4273.39;-5.72e+00;-4273.39;1.48e+01;
4272.24;-4.47e+01;-4272.24;1.08e+01;
4271.09;5.28e+00;-4271.09;2.79e+00;
4269.93;7.28e+00;-4269.93;-5.32e+01;
4268.78;-7.19e-01;-4268.78;1.88e+01;
4267.63;-5.97e+01;-4267.63;2.28e+01;
4266.48;-2.72e+00;-4266.48;1.28e+01;
4265.32;-6.72e+00;-4265.32;2.68e+01;
4264.17;-1.97e+01;-4264.17;1.98e+01;
4263.02;3.28e+00;-4263.02;1.38e+01;
4261.86;2.28e+00;-4261.86;-2.22e+01;
4260.71;-7.19e-01;-4260.71;1.78e+01;
4259.56;-4.07e+01;-4259.56;1.68e+01;
4258.4;-7.19e-01;-4258.4;1.18e+01;
4257.25;-2.72e+00;-4257.25;-3.42e+01;
4256.1;-1.07e+01;-4256.1;1.28e+01;
4254.94;-4.67e+01;-4254.94;9.79e+00;
4253.79;1.28e+00;-4253.79;-7.21e+00;
4252.64;2.81e-01;-4252.64;9.79e+00;
4251.46;-1.77e+01;-4251.46;1.08e+01;
4250.28;-3.72e+00;-4250.28;9.79e+00;
4249.1;-4.72e+00;-4249.1;-3.22e+01;
4247.92;-6.72e+00;-4247.92;1.38e+01;
4246.74;-4.97e+01;-4246.74;1.68e+01;
4245.55;5.28e+00;-4245.55;1.28e+01;
4244.37;5.28e+00;-4244.37;-2.52e+01;
4243.19;-5.72e+00;-4243.19;2.68e+01;
4242.01;-4.17e+01;-4242.01;2.38e+01;
4240.83;1.28e+00;-4240.83;6.79e+00;
4239.65;3.28e+00;-4239.65;1.98e+01;
4238.47;-1.27e+01;-4238.47;2.08e+01;
4237.29;7.28e+00;-4237.29;1.88e+01;
4236.11;5.28e+00;-4236.11;-2.82e+01;
4234.93;-3.72e+00;-4234.93;2.28e+01;
4233.75;-6.27e+01;-4233.75;2.38e+01;
4232.57;-4.72e+00;-4232.57;1.98e+01;
4231.39;-4.72e+00;-4231.39;-1.82e+01;
4230.21;-8.72e+00;-4230.21;1.98e+01;
4229.03;-7.19e-01;-4229.03;1.18e+01;
4227.85;8.28e+00;-4227.85;-8.21e+00;
4226.67;3.28e+00;-4226.67;1.18e+01;
4225.49;-2.07e+01;-4225.49;1.48e+01;
4224.31;-3.72e+00;-4224.31;1.58e+01;
4223.12;-2.72e+00;-4223.12;-3.52e+01;
4221.94;-4.72e+00;-4221.94;1.98e+01;
4220.76;-6.57e+01;-4220.76;1.78e+01;
4219.58;1.28e+00;-4219.58;9.79e+00;
4218.4;2.28e+00;-4218.4;-2.02e+01;
4217.22;-2.72e+00;-4217.22;2.68e+01;
4216.04;1.53e+01;-4216.04;3.18e+01;
4214.86;1.53e+01;-4214.86;1.78e+01;
4213.68;1.53e+01;-4213.68;3.38e+01;
4212.5;-1.47e+01;-4212.5;3.08e+01;
4211.32;9.28e+00;-4211.32;2.08e+01;
4210.14;2.81e-01;-4210.14;-3.82e+01;
4208.96;-1.17e+01;-4208.96;2.48e+01;
4207.78;-7.67e+01;-4207.78;2.58e+01;
4206.6;-8.72e+00;-4206.6;1.88e+01;
4205.42;-1.72e+00;-4205.42;1.88e+01;
4204.24;-6.72e+00;-4204.24;2.08e+01;
4203.06;7.28e+00;-4203.06;1.48e+01;
4201.9;1.13e+01;-4201.9;-9.21e+00;
4200.75;7.28e+00;-4200.75;1.78e+01;
4199.6;-2.47e+01;-4199.6;1.88e+01;
4198.44;-1.72e+00;-4198.44;1.88e+01;
4197.29;-2.72e+00;-4197.29;-3.72e+01;
4196.14;-4.72e+00;-4196.14;2.88e+01;
4194.98;-6.77e+01;-4194.98;3.08e+01;
4193.83;8.28e+00;-4193.83;1.88e+01;
4192.68;7.28e+00;-4192.68;1.48e+01;
4191.52;-7.72e+00;-4191.52;2.38e+01;
4190.37;1.28e+00;-4190.37;2.28e+01;
4189.22;-6.72e+00;-4189.22;-2.21e+00;
4188.07;-8.72e+00;-4188.07;1.88e+01;
4186.91;-2.87e+01;-4186.91;1.68e+01;
4185.76;3.28e+00;-4185.76;1.28e+01;
4184.61;7.28e+00;-4184.61;-4.72e+01;
4183.45;1.28e+00;-4183.45;2.38e+01;
4182.3;-6.47e+01;-4182.3;2.48e+01;
4181.15;-1.72e+00;-4181.15;1.38e+01;
4179.99;-6.72e+00;-4179.99;2.38e+01;
4178.84;-1.87e+01;-4178.84;1.88e+01;
4177.69;-1.27e+01;-4177.69;1.28e+01;
4176.53;-2.72e+00;-4176.53;-1.62e+01;
4175.38;-1.72e+00;-4175.38;1.78e+01;
4174.23;-2.27e+01;-4174.23;1.98e+01;
