Pos X [µm];X;Pos Y [µm];Y;
4324.65;4.74e+01;-4324.65;3.47e+01;
4323.47;4.04e+01;-4323.47;3.77e+01;
4322.29;3.14e+01;-4322.29;2.57e+01;
4321.11;-6.59e+00;-4321.11;2.47e+01;
4319.93;3.54e+01;-4319.93;2.27e+01;
4318.75;3.54e+01;-4318.75;2.07e+01;
4317.57;2.54e+01;-4317.57;2.74e+00;
4316.39;4.64e+01;-4316.39;2.97e+01;
4315.21;4.74e+01;-4315.21;3.47e+01;
4314.03;4.94e+01;-4314.03;3.17e+01;
4312.85;1.04e+01;-4312.85;-3.23e+01;
4311.66;6.34e+01;-4311.66;2.47e+01;
4310.48;6.54e+01;-4310.48;1.97e+01;
4309.3;5.54e+01;-4309.3;7.74e+00;
4308.12;-3.59e+00;-4308.12;2.37e+01;
4306.94;4.34e+01;-4306.94;2.57e+01;
4305.76;2.64e+01;-4305.76;2.47e+01;
4304.58;4.14e-01;-4304.58;-2.58e-01;
4303.4;1.34e+01;-4303.4;2.57e+01;
4302.22;2.34e+01;-4302.22;2.47e+01;
4301.07;3.94e+01;-4301.07;1.77e+01;
4299.91;5.41e+00;-4299.91;-4.43e+01;
4298.76;7.74e+01;-4298.76;2.57e+01;
4297.61;7.94e+01;-4297.61;2.77e+01;
4296.46;6.14e+01;-4296.46;1.87e+01;
4295.3;4.04e+01;-4295.3;3.57e+01;
4294.15;3.94e+01;-4294.15;2.97e+01;
4293;3.04e+01;-4293;2.47e+01;
4291.84;1.24e+01;-4291.84;-8.26e+00;
4290.69;3.84e+01;-4290.69;2.77e+01;
4289.54;4.34e+01;-4289.54;2.77e+01;
4288.38;4.34e+01;-4288.38;1.97e+01;
4287.23;-8.59e+00;-4287.23;-4.43e+01;
4286.08;4.54e+01;-4286.08;1.47e+01;
4284.92;4.34e+01;-4284.92;1.17e+01;
4283.77;3.14e+01;-4283.77;-2.26e+00;
4282.62;2.34e+01;-4282.62;2.17e+01;
4281.46;3.54e+01;-4281.46;1.77e+01;
4280.31;3.24e+01;-4280.31;1.87e+01;
4279.16;1.44e+01;-4279.16;-1.83e+01;
4278.01;4.14e+01;-4278.01;2.57e+01;
4276.85;4.94e+01;-4276.85;2.87e+01;
4275.7;5.34e+01;-4275.7;2.37e+01;
4274.55;-2.59e+00;-4274.55;-4.03e+01;
4273.39;6.44e+01;-4273.39;2.77e+01;
4272.24;6.04e+01;-4272.24;2.37e+01;
4271.09;4.44e+01;-4271.09;9.74e+00;
4269.93;4.54e+01;-4269.93;2.67e+01;
4268.78;4.54e+01;-4268.78;2.37e+01;
4267.63;4.14e+01;-4267.63;2.27e+01;
4266.48;1.94e+01;-4266.48;-1.93e+01;
4265.32;4.44e+01;-4265.32;2.47e+01;
4264.17;4.24e+01;-4264.17;2.17e+01;
4263.02;3.94e+01;-4263.02;1.37e+01;
4261.86;-1.66e+01;-4261.86;-3.33e+01;
4260.71;4.34e+01;-4260.71;2.17e+01;
4259.56;4.14e+01;-4259.56;1.97e+01;
4258.4;2.84e+01;-4258.4;9.74e+00;
4257.25;2.54e+01;-4257.25;3.27e+01;
4256.1;3.14e+01;-4256.1;2.67e+01;
4254.94;3.14e+01;-4254.94;2.27e+01;
4253.79;1.54e+01;-4253.79;-1.53e+01;
4252.64;4.24e+01;-4252.64;1.77e+01;
4251.46;4.94e+01;-4251.46;1.77e+01;
4250.28;5.04e+01;-4250.28;1.37e+01;
4249.1;-4.59e+00;-4249.1;-3.83e+01;
4247.92;6.44e+01;-4247.92;2.57e+01;
4246.74;6.24e+01;-4246.74;2.67e+01;
4245.55;5.14e+01;-4245.55;1.57e+01;
4244.37;3.84e+01;-4244.37;2.57e+01;
4243.19;5.44e+01;-4243.19;2.37e+01;
4242.01;5.14e+01;-4242.01;1.97e+01;
4240.83;3.54e+01;-4240.83;-1.93e+01;
4239.65;6.14e+01;-4239.65;3.07e+01;
4238.47;6.34e+01;-4238.47;3.17e+01;
4237.29;5.84e+01;-4237.29;2.17e+01;
4236.11;-4.59e+00;-4236.11;-3.33e+01;
4234.93;5.24e+01;-4234.93;1.57e+01;
4233.75;4.64e+01;-4233.75;1.37e+01;
4232.57;3.64e+01;-4232.57;1.74e+00;
4231.39;2.74e+01;-4231.39;2.17e+01;
4230.21;5.14e+01;-4230.21;2.47e+01;
4229.03;5.54e+01;-4229.03;2.47e+01;
4227.85;3.84e+01;-4227.85;-1.43e+01;
4226.67;6.24e+01;-4226.67;2.37e+01;
4225.49;6.74e+01;-4225.49;2.17e+01;
4224.31;6.74e+01;-4224.31;1.47e+01;
4223.12;1.34e+01;-4223.12;-3.03e+01;
4221.94;8.04e+01;-4221.94;3.07e+01;
4220.76;7.34e+01;-4220.76;3.17e+01;
4219.58;4.94e+01;-4219.58;1.87e+01;
4218.4;5.14e+01;-4218.4;2.97e+01;
4217.22;4.34e+01;-4217.22;2.57e+01;
4216.04;4.84e+01;-4216.04;2.17e+01;
4214.86;3.84e+01;-4214.86;-1.83e+01;
4213.68;8.34e+01;-4213.68;2.97e+01;
4212.5;8.94e+01;-4212.5;3.27e+01;
4211.32;8.14e+01;-4211.32;2.57e+01;
4210.14;5.41e+00;-4210.14;-2.03e+01;
4208.96;5.84e+01;-4208.96;2.47e+01;
4207.78;5.14e+01;-4207.78;1.87e+01;
4206.6;3.94e+01;-4206.6;3.74e+00;
4205.42;6.24e+01;-4205.42;2.47e+01;
4204.24;6.54e+01;-4204.24;2.97e+01;
4203.06;6.74e+01;-4203.06;2.97e+01;
4201.9;4.14e+01;-4201.9;-1.23e+01;
4200.75;7.34e+01;-4200.75;3.07e+01;
4199.6;7.74e+01;-4199.6;2.87e+01;
4198.44;7.54e+01;-4198.44;1.97e+01;
4197.29;9.41e+00;-4197.29;3.74e+00;
4196.14;7.84e+01;-4196.14;3.07e+01;
4194.98;7.34e+01;-4194.98;3.07e+01;
4193.83;5.64e+01;-4193.83;1.17e+01;
4192.68;6.94e+01;-4192.68;2.87e+01;
4191.52;6.14e+01;-4191.52;2.67e+01;
4190.37;5.64e+01;-4190.37;1.97e+01;
4189.22;2.54e+01;-4189.22;-3.63e+01;
4188.07;6.54e+01;-4188.07;1.47e+01;
4186.91;6.54e+01;-4186.91;1.07e+01;
4185.76;5.84e+01;-4185.76;4.74e+00;
4184.61;-4.59e+00;-4184.61;-9.26e+00;
4183.45;5.84e+01;-4183.45;2.57e+01;
4182.3;5.84e+01;-4182.3;2.87e+01;
4181.15;4.94e+01;-4181.15;1.07e+01;
4179.99;7.14e+01;-4179.99;3.07e+01;
4178.84;6.64e+01;-4178.84;2.67e+01;
4177.69;6.44e+01;-4177.69;2.17e+01;
4176.53;3.64e+01;-4176.53;-4.03e+01;
4175.38;7.64e+01;-4175.38;2.67e+01;
4174.23;8.24e+01;-4174.23;2.57e+01;
4173.08;7.84e+01;-4173.08;1.27e+01;
4171.92;8.41e+00;-4171.92;2.37e+01;
4170.77;7.54e+01;-4170.77;2.27e+01;
4169.62;6.94e+01;-4169.62;2.17e+01;
4168.46;5.64e+01;-4168.46;-2.58e-01;
4167.31;7.34e+01;-4167.31;2.17e+01;
4166.16;6.74e+01;-4166.16;1.77e+01;
4165;6.14e+01;-4165;1.07e+01;
4163.85;2.34e+01;-4163.85;-4.83e+01;
4162.7;5.74e+01;-4162.7;1.77e+01;
4161.54;5.54e+01;-4161.54;1.97e+01;
4160.39;5.14e+01;-4160.39;1.27e+01;
4159.24;-2.59e+00;-4159.24;1.57e+01;
4158.08;6.74e+01;-4158.08;1.97e+01;
4156.93;6.74e+01;-4156.93;1.77e+01;
4155.78;5.34e+01;-4155.78;-2.26e+00;
4154.63;7.14e+01;-4154.63;2.67e+01;
4153.47;6.34e+01;-4153.47;2.67e+01;
4152.29;6.34e+01;-4152.29;2.17e+01;
4151.11;3.54e+01;-4151.11;-4.23e+01;
4149.93;8.34e+01;-4149.93;2.27e+01;
4148.75;8.94e+01;-4148.75;2.57e+01;
4147.57;8.44e+01;-4147.57;1.87e+01;
4146.39;2.24e+01;-4146.39;3.77e+01;
4145.21;8.24e+01;-4145.21;3.07e+01;
4144.03;7.74e+01;-4144.03;2.27e+01;
4142.85;6.64e+01;-4142.85;-9.26e+00;
4141.67;8.74e+01;-4141.67;1.87e+01;
4140.49;8.54e+01;-4140.49;2.17e+01;
4139.31;8.34e+01;-4139.31;1.97e+01;
4138.13;4.74e+01;-4138.13;-4.03e+01;
4136.95;8.24e+01;-4136.95;3.07e+01;
4135.76;7.84e+01;-4135.76;2.67e+01;
4134.58;6.94e+01;-4134.58;7.74e+00;
4133.4;1.74e+01;-4133.4;1.97e+01;
4132.22;7.34e+01;-4132.22;1.17e+01;
4131.04;7.44e+01;-4131.04;1.27e+01;
4129.86;6.54e+01;-4129.86;-7.26e+00;
4128.68;9.14e+01;-4128.68;3.47e+01;
4127.5;9.14e+01;-4127.5;4.07e+01;
4126.32;9.44e+01;-4126.32;3.57e+01;
4125.14;5.74e+01;-4125.14;-3.13e+01;
4123.96;9.24e+01;-4123.96;2.67e+01;
4122.78;8.94e+01;-4122.78;2.17e+01;
4121.6;8.24e+01;-4121.6;8.74e+00;
4120.42;3.74e+01;-4120.42;3.17e+01;
4119.24;9.74e+01;-4119.24;2.77e+01;
4118.06;1.00e+02;-4118.06;2.77e+01;
4116.88;8.84e+01;-4116.88;-4.26e+00;
4115.7;1.01e+02;-4115.7;3.07e+01;
4114.52;9.74e+01;-4114.52;2.97e+01;
4113.33;8.74e+01;-4113.33;2.27e+01;
4112.15;3.74e+01;-4112.15;-4.23e+01;
4110.97;8.64e+01;-4110.97;2.97e+01;
4109.79;8.94e+01;-4109.79;2.57e+01;
4108.61;8.44e+01;-4108.61;1.57e+01;
4107.43;5.14e+01;-4107.43;3.37e+01;
4106.25;8.84e+01;-4106.25;2.77e+01;
4105.07;8.44e+01;-4105.07;2.77e+01;
4103.89;6.74e+01;-4103.89;-7.26e+00;
4102.74;9.14e+01;-4102.74;3.37e+01;
4101.58;9.94e+01;-4101.58;3.47e+01;
4100.43;1.01e+02;-4100.43;2.57e+01;
4099.28;5.54e+01;-4099.28;-2.53e+01;
4098.12;9.74e+01;-4098.12;2.87e+01;
4096.97;9.14e+01;-4096.97;2.67e+01;
4095.82;8.04e+01;-4095.82;1.47e+01;
4094.67;4.54e+01;-4094.67;3.57e+01;
4093.51;1.03e+02;-4093.51;3.17e+01;
4092.36;1.09e+02;-4092.36;2.87e+01;
4091.21;9.04e+01;-4091.21;-1.73e+01;
4090.05;1.00e+02;-4090.05;2.77e+01;
4088.9;8.64e+01;-4088.9;2.17e+01;
4087.75;6.94e+01;-4087.75;7.74e+00;
4086.59;1.24e+01;-4086.59;-1.53e+01;
4085.44;6.84e+01;-4085.44;1.77e+01;
4084.29;7.54e+01;-4084.29;2.17e+01;
4083.13;7.74e+01;-4083.13;9.74e+00;
4081.98;5.54e+01;-4081.98;2.67e+01;
4080.83;8.74e+01;-4080.83;2.67e+01;
4079.68;8.44e+01;-4079.68;2.27e+01;
4078.52;7.24e+01;-4078.52;-2.53e+01;
4077.37;1.01e+02;-4077.37;3.27e+01;
4076.22;1.13e+02;-4076.22;3.37e+01;
4075.06;1.17e+02;-4075.06;2.47e+01;
4073.91;6.34e+01;-4073.91;1.17e+01;
4072.76;1.10e+02;-4072.76;2.77e+01;
4071.6;9.84e+01;-4071.6;2.77e+01;
4070.45;8.34e+01;-4070.45;7.74e+00;
4069.3;6.34e+01;-4069.3;3.07e+01;
4068.14;1.05e+02;-4068.14;2.87e+01;
4066.99;1.06e+02;-4066.99;2.27e+01;
4065.84;8.64e+01;-4065.84;-3.53e+01;
4064.69;9.54e+01;-4064.69;1.87e+01;
4063.53;8.54e+01;-4063.53;1.37e+01;
4062.38;7.74e+01;-4062.38;2.74e+00;
4061.23;2.14e+01;-4061.23;4.74e+00;
4060.07;9.34e+01;-4060.07;2.17e+01;
4058.92;9.94e+01;-4058.92;2.47e+01;
4057.77;8.54e+01;-4057.77;6.74e+00;
4056.61;8.64e+01;-4056.61;2.97e+01;
4055.46;8.34e+01;-4055.46;2.87e+01;
4054.31;8.24e+01;-4054.31;2.27e+01;
4053.13;7.24e+01;-4053.13;-4.13e+01;
4051.95;1.10e+02;-4051.95;2.77e+01;
4050.77;1.21e+02;-4050.77;2.47e+01;
4049.59;1.21e+02;-4049.59;1.17e+01;
4048.4;5.74e+01;-4048.4;1.77e+01;
4047.22;1.13e+02;-4047.22;1.77e+01;
4046.04;1.07e+02;-4046.04;1.97e+01;
4044.86;9.44e+01;-4044.86;-1.26e+00;
4043.68;1.15e+02;-4043.68;3.17e+01;
4042.5;1.10e+02;-4042.5;3.37e+01;
4041.32;1.09e+02;-4041.32;2.77e+01;
4040.14;7.34e+01;-4040.14;-3.73e+01;
4038.96;1.06e+02;-4038.96;2.47e+01;
4037.78;1.05e+02;-4037.78;2.17e+01;
4036.6;9.84e+01;-4036.6;1.07e+01;
4035.42;3.74e+01;-4035.42;2.57e+01;
4034.24;1.00e+02;-4034.24;3.07e+01;
4033.06;9.54e+01;-4033.06;2.77e+01;
4031.88;8.34e+01;-4031.88;-1.26e+00;
4030.7;1.03e+02;-4030.7;2.87e+01;
4029.52;1.16e+02;-4029.52;2.97e+01;
4028.34;1.23e+02;-4028.34;2.67e+01;
4027.16;8.74e+01;-4027.16;-3.93e+01;
4025.97;1.37e+02;-4025.97;3.07e+01;
4024.79;1.29e+02;-4024.79;2.77e+01;
4023.61;1.13e+02;-4023.61;1.57e+01;
4022.43;6.74e+01;-4022.43;3.37e+01;
4021.25;1.05e+02;-4021.25;2.77e+01;
4020.07;1.05e+02;-4020.07;2.47e+01;
4018.89;1.00e+02;-4018.89;-4.26e+00;
4017.71;1.30e+02;-4017.71;2.97e+01;
4016.53;1.41e+02;-4016.53;3.07e+01;
4015.35;1.39e+02;-4015.35;2.97e+01;
4014.17;8.34e+01;-4014.17;-2.53e+01;
4012.99;1.23e+02;-4012.99;3.87e+01;
4011.81;1.12e+02;-4011.81;3.57e+01;
4010.63;9.84e+01;-4010.63;2.17e+01;
4009.45;6.74e+01;-4009.45;3.87e+01;
4008.27;1.15e+02;-4008.27;2.97e+01;
4007.09;1.21e+02;-4007.09;2.67e+01;
4005.91;1.12e+02;-4005.91;-1.03e+01;
4004.73;1.31e+02;-4004.73;2.97e+01;
4003.57;1.31e+02;-4003.57;3.07e+01;
4002.42;1.23e+02;-4002.42;2.47e+01;
4001.27;6.74e+01;-4001.27;-3.03e+01;
4000.11;1.28e+02;-4000.11;3.17e+01;
3998.96;1.29e+02;-3998.96;2.97e+01;
3997.81;1.24e+02;-3997.81;1.67e+01;
3996.65;1.34e+02;-3996.65;2.97e+01;
3995.5;1.37e+02;-3995.5;2.57e+01;
3994.35;1.34e+02;-3994.35;2.17e+01;
3993.19;1.08e+02;-3993.19;-2.13e+01;
3992.04;1.29e+02;-3992.04;2.27e+01;
3990.89;1.22e+02;-3990.89;2.17e+01;
3989.73;1.12e+02;-3989.73;1.77e+01;
3988.58;4.94e+01;-3988.58;-3.13e+01;
3987.43;1.08e+02;-3987.43;3.07e+01;
3986.28;1.08e+02;-3986.28;3.37e+01;
3985.12;9.94e+01;-3985.12;2.17e+01;
3983.97;1.20e+02;-3983.97;4.17e+01;
3982.82;1.24e+02;-3982.82;3.57e+01;
3981.66;1.28e+02;-3981.66;2.97e+01;
3980.51;1.07e+02;-3980.51;-8.26e+00;
3979.36;1.36e+02;-3979.36;3.07e+01;
3978.2;1.37e+02;-3978.2;2.97e+01;
3977.05;1.33e+02;-3977.05;2.37e+01;
3975.9;7.04e+01;-3975.9;-3.63e+01;
3974.74;1.42e+02;-3974.74;3.07e+01;
3973.59;1.41e+02;-3973.59;2.97e+01;
3972.44;1.29e+02;-3972.44;1.57e+01;
3971.29;1.43e+02;-3971.29;2.87e+01;
3970.13;1.33e+02;-3970.13;3.17e+01;
3968.98;1.28e+02;-3968.98;2.97e+01;
3967.83;8.94e+01;-3967.83;-1.93e+01;
3966.67;1.18e+02;-3966.67;3.17e+01;
3965.52;1.11e+02;-3965.52;2.57e+01;
3964.37;1.03e+02;-3964.37;1.47e+01;
3963.21;4.54e+01;-3963.21;-2.13e+01;
3962.06;1.18e+02;-3962.06;1.77e+01;
3960.91;1.24e+02;-3960.91;1.77e+01;
3959.75;1.15e+02;-3959.75;9.74e+00;
3958.6;1.34e+02;-3958.6;3.17e+01;
3957.45;1.28e+02;-3957.45;3.87e+01;
3956.3;1.31e+02;-3956.3;3.87e+01;
3955.14;1.05e+02;-3955.14;-9.26e+00;
3953.96;1.54e+02;-3953.96;3.77e+01;
3952.78;1.65e+02;-3952.78;3.27e+01;
3951.6;1.61e+02;-3951.6;2.17e+01;
3950.42;9.14e+01;-3950.42;-2.83e+01;
3949.24;1.48e+02;-3949.24;3.07e+01;
3948.06;1.32e+02;-3948.06;3.07e+01;
3946.88;1.11e+02;-3946.88;1.77e+01;
3945.7;1.22e+02;-3945.7;3.37e+01;
3944.52;1.31e+02;-3944.52;3.17e+01;
3943.34;1.40e+02;-3943.34;2.67e+01;
3942.16;1.05e+02;-3942.16;-1.03e+01;
3940.98;1.58e+02;-3940.98;2.97e+01;
3939.8;1.49e+02;-3939.8;2.97e+01;
3938.61;1.25e+02;-3938.61;2.67e+01;
3937.43;7.74e+01;-3937.43;-1.33e+01;
3936.25;1.18e+02;-3936.25;4.07e+01;
3935.07;1.25e+02;-3935.07;4.07e+01;
3933.89;1.24e+02;-3933.89;2.47e+01;
3932.71;1.54e+02;-3932.71;4.17e+01;
3931.53;1.62e+02;-3931.53;3.87e+01;
3930.35;1.60e+02;-3930.35;3.27e+01;
3929.17;1.10e+02;-3929.17;-1.23e+01;
3927.99;1.57e+02;-3927.99;3.07e+01;
3926.81;1.54e+02;-3926.81;3.07e+01;
3925.63;1.49e+02;-3925.63;2.57e+01;
3924.45;1.21e+02;-3924.45;-1.33e+01;
3923.27;1.58e+02;-3923.27;4.07e+01;
3922.09;1.54e+02;-3922.09;3.87e+01;
3920.91;1.30e+02;-3920.91;1.67e+01;
3919.73;1.52e+02;-3919.73;3.17e+01;
3918.55;1.59e+02;-3918.55;3.37e+01;
3917.37;1.64e+02;-3917.37;3.57e+01;
3916.18;1.10e+02;-3916.18;-8.26e+00;
3915;1.76e+02;-3915;4.37e+01;
3913.82;1.73e+02;-3913.82;3.97e+01;
3912.64;1.58e+02;-3912.64;2.77e+01;
3911.46;1.53e+02;-3911.46;6.74e+00;
3910.28;1.54e+02;-3910.28;2.97e+01;
3909.1;1.47e+02;-3909.1;3.17e+01;
3907.92;1.22e+02;-3907.92;1.77e+01;
3906.74;1.52e+02;-3906.74;4.27e+01;
3905.56;1.63e+02;-3905.56;4.47e+01;
3904.41;1.71e+02;-3904.41;4.37e+01;
3903.25;1.19e+02;-3903.25;-6.26e+00;
3902.1;1.87e+02;-3902.1;4.47e+01;
3900.95;1.81e+02;-3900.95;4.17e+01;
3899.79;1.63e+02;-3899.79;2.77e+01;
3898.64;1.58e+02;-3898.64;-5.26e+00;
3897.49;1.62e+02;-3897.49;3.37e+01;
3896.34;1.61e+02;-3896.34;3.47e+01;
3895.18;1.43e+02;-3895.18;1.87e+01;
3894.03;1.69e+02;-3894.03;3.87e+01;
3892.88;1.69e+02;-3892.88;3.77e+01;
3891.72;1.60e+02;-3891.72;2.87e+01;
3890.57;9.14e+01;-3890.57;-3.83e+01;
3889.42;1.52e+02;-3889.42;2.87e+01;
3888.26;1.47e+02;-3888.26;2.97e+01;
3887.11;1.36e+02;-3887.11;2.37e+01;
3885.96;1.49e+02;-3885.96;3.57e+01;
3884.8;1.49e+02;-3884.8;4.17e+01;
3883.65;1.56e+02;-3883.65;4.17e+01;
3882.5;1.41e+02;-3882.5;1.97e+01;
3881.35;1.79e+02;-3881.35;4.67e+01;
3880.19;1.87e+02;-3880.19;4.57e+01;
