Pos X [µm];X;Pos Y [µm];Y;
3986.28;5.38e+02;-3986.28;2.93e+03;
3985.12;5.31e+02;-3985.12;2.95e+03;
3983.97;4.64e+02;-3983.97;2.96e+03;
3982.82;5.30e+02;-3982.82;2.96e+03;
3981.66;5.31e+02;-3981.66;2.93e+03;
3980.51;5.29e+02;-3980.51;2.97e+03;
3979.36;5.48e+02;-3979.36;2.98e+03;
3978.2;5.51e+02;-3978.2;2.99e+03;
3977.05;5.50e+02;-3977.05;2.99e+03;
3975.9;5.21e+02;-3975.9;3.02e+03;
3974.74;5.49e+02;-3974.74;3.03e+03;
3973.59;5.49e+02;-3973.59;3.02e+03;
3972.44;5.49e+02;-3972.44;3.03e+03;
3971.29;4.94e+02;-3971.29;3.03e+03;
3970.13;5.60e+02;-3970.13;3.03e+03;
3968.98;5.57e+02;-3968.98;3.00e+03;
3967.83;5.39e+02;-3967.83;3.04e+03;
3966.67;5.54e+02;-3966.67;3.05e+03;
3965.52;5.44e+02;-3965.52;3.05e+03;
3964.37;5.41e+02;-3964.37;3.05e+03;
3963.21;5.12e+02;-3963.21;3.06e+03;
3962.06;5.52e+02;-3962.06;3.06e+03;
3960.91;5.58e+02;-3960.91;3.03e+03;
3959.75;5.55e+02;-3959.75;3.05e+03;
3958.6;5.02e+02;-3958.6;3.06e+03;
3957.45;5.67e+02;-3957.45;3.07e+03;
3956.3;5.66e+02;-3956.3;3.04e+03;
3955.14;5.56e+02;-3955.14;3.11e+03;
3953.96;5.73e+02;-3953.96;3.12e+03;
3952.78;5.66e+02;-3952.78;3.12e+03;
3951.6;5.62e+02;-3951.6;3.13e+03;
3950.42;5.31e+02;-3950.42;3.13e+03;
3949.24;5.67e+02;-3949.24;3.13e+03;
3948.06;5.71e+02;-3948.06;3.12e+03;
3946.88;5.74e+02;-3946.88;3.15e+03;
3945.7;5.26e+02;-3945.7;3.16e+03;
3944.52;5.92e+02;-3944.52;3.16e+03;
3943.34;5.95e+02;-3943.34;3.12e+03;
3942.16;5.80e+02;-3942.16;3.18e+03;
3940.98;5.95e+02;-3940.98;3.18e+03;
3939.8;5.85e+02;-3939.8;3.17e+03;
3938.61;5.81e+02;-3938.61;3.16e+03;
3937.43;5.46e+02;-3937.43;3.18e+03;
3936.25;5.92e+02;-3936.25;3.18e+03;
3935.07;5.96e+02;-3935.07;3.18e+03;
3933.89;5.91e+02;-3933.89;3.21e+03;
3932.71;5.38e+02;-3932.71;3.22e+03;
3931.53;5.98e+02;-3931.53;3.22e+03;
3930.35;5.98e+02;-3930.35;3.18e+03;
3929.17;5.89e+02;-3929.17;3.23e+03;
3927.99;6.04e+02;-3927.99;3.23e+03;
3926.81;6.07e+02;-3926.81;3.23e+03;
3925.63;6.06e+02;-3925.63;3.24e+03;
3924.45;5.70e+02;-3924.45;3.26e+03;
3923.27;6.17e+02;-3923.27;3.27e+03;
3922.09;6.19e+02;-3922.09;3.27e+03;
3920.91;6.12e+02;-3920.91;3.28e+03;
3919.73;5.91e+02;-3919.73;3.28e+03;
3918.55;6.19e+02;-3918.55;3.28e+03;
3917.37;6.22e+02;-3917.37;3.25e+03;
3916.18;6.11e+02;-3916.18;3.31e+03;
3915;6.35e+02;-3915;3.32e+03;
3913.82;6.35e+02;-3913.82;3.32e+03;
3912.64;6.29e+02;-3912.64;3.32e+03;
3911.46;5.83e+02;-3911.46;3.33e+03;
3910.28;6.29e+02;-3910.28;3.32e+03;
3909.1;6.33e+02;-3909.1;3.31e+03;
3907.92;6.32e+02;-3907.92;3.33e+03;
3906.74;6.07e+02;-3906.74;3.33e+03;
3905.56;6.36e+02;-3905.56;3.34e+03;
3904.41;6.24e+02;-3904.43;3.31e+03;
3903.25;5.99e+02;-3903.31;3.37e+03;
3902.1;6.16e+02;-3902.18;3.38e+03;
3900.95;6.27e+02;-3901.05;3.38e+03;
3899.79;6.39e+02;-3899.93;3.39e+03;
3898.64;5.98e+02;-3898.8;3.39e+03;
3897.49;6.59e+02;-3897.67;3.39e+03;
3896.34;6.52e+02;-3896.54;3.38e+03;
3895.18;6.38e+02;-3895.42;3.41e+03;
3894.03;6.23e+02;-3894.29;3.41e+03;
3892.88;6.41e+02;-3893.16;3.41e+03;
3891.72;6.39e+02;-3892.04;3.37e+03;
3890.57;6.22e+02;-3890.91;3.41e+03;
3889.42;6.44e+02;-3889.78;3.42e+03;
3888.26;6.46e+02;-3888.66;3.41e+03;
3887.11;6.50e+02;-3887.53;3.44e+03;
3885.96;6.03e+02;-3886.4;3.44e+03;
3884.8;6.65e+02;-3885.28;3.45e+03;
3883.65;6.61e+02;-3884.15;3.43e+03;
3882.5;6.45e+02;-3883.02;3.46e+03;
3881.35;6.39e+02;-3881.9;3.46e+03;
3880.19;6.39e+02;-3880.77;3.46e+03;
3879.04;6.39e+02;-3879.64;3.42e+03;
3877.89;6.28e+02;-3878.51;3.49e+03;
3876.73;6.55e+02;-3877.39;3.50e+03;
3875.58;6.67e+02;-3876.26;3.50e+03;
3874.43;6.73e+02;-3875.13;3.52e+03;
