Pos X [µm];X;Pos Y [µm];Y;
4201.9;2.48e+03;-4203.06;1.15e+03;
4200.75;2.50e+03;-4201.9;1.15e+03;
4199.6;2.50e+03;-4200.75;1.11e+03;
4198.44;2.45e+03;-4199.6;1.14e+03;
4197.29;2.50e+03;-4198.44;1.14e+03;
4196.14;2.49e+03;-4197.29;1.13e+03;
4194.98;2.48e+03;-4196.14;1.09e+03;
4193.83;2.49e+03;-4194.98;1.17e+03;
4192.68;2.48e+03;-4193.83;1.18e+03;
4191.52;2.47e+03;-4192.68;1.17e+03;
4190.37;2.44e+03;-4191.52;1.17e+03;
4189.22;2.47e+03;-4190.37;1.16e+03;
4188.07;2.49e+03;-4189.22;1.14e+03;
4186.91;2.50e+03;-4188.07;1.10e+03;
4185.76;2.45e+03;-4186.91;1.15e+03;
4184.61;2.50e+03;-4185.76;1.17e+03;
4183.45;2.49e+03;-4184.61;1.18e+03;
4182.3;2.47e+03;-4183.45;1.15e+03;
4181.15;2.49e+03;-4182.3;1.19e+03;
4179.99;2.51e+03;-4181.15;1.18e+03;
4178.84;2.54e+03;-4179.99;1.17e+03;
4177.69;2.54e+03;-4178.84;1.18e+03;
4176.53;2.58e+03;-4177.69;1.19e+03;
4175.38;2.58e+03;-4176.53;1.20e+03;
4174.23;2.57e+03;-4175.38;1.17e+03;
4173.08;2.52e+03;-4174.23;1.22e+03;
4171.92;2.58e+03;-4173.08;1.22e+03;
4170.77;2.59e+03;-4171.92;1.20e+03;
4169.62;2.59e+03;-4170.77;1.17e+03;
4168.46;2.61e+03;-4169.62;1.21e+03;
4167.31;2.61e+03;-4168.46;1.21e+03;
4166.16;2.60e+03;-4167.31;1.20e+03;
4165;2.56e+03;-4166.16;1.22e+03;
4163.85;2.58e+03;-4165;1.22e+03;
4162.7;2.57e+03;-4163.85;1.22e+03;
4161.54;2.57e+03;-4162.7;1.17e+03;
4160.39;2.53e+03;-4161.54;1.22e+03;
4159.24;2.60e+03;-4160.39;1.23e+03;
4158.08;2.61e+03;-4159.24;1.24e+03;
4156.93;2.62e+03;-4158.08;1.22e+03;
4155.78;2.64e+03;-4156.93;1.25e+03;
4154.63;2.66e+03;-4155.78;1.24e+03;
4153.47;2.67e+03;-4154.63;1.23e+03;
4152.29;2.66e+03;-4153.47;1.24e+03;
4151.11;2.69e+03;-4152.26;1.25e+03;
4149.93;2.69e+03;-4151.05;1.26e+03;
4148.75;2.68e+03;-4149.84;1.22e+03;
4147.57;2.63e+03;-4148.64;1.27e+03;
4146.39;2.68e+03;-4147.43;1.28e+03;
4145.21;2.67e+03;-4146.22;1.27e+03;
4144.03;2.67e+03;-4145.01;1.24e+03;
4142.85;2.69e+03;-4143.8;1.28e+03;
4141.67;2.69e+03;-4142.59;1.28e+03;
4140.49;2.70e+03;-4141.38;1.27e+03;
4139.31;2.67e+03;-4140.17;1.29e+03;
4138.13;2.70e+03;-4138.96;1.30e+03;
4136.95;2.71e+03;-4137.75;1.30e+03;
4135.76;2.72e+03;-4136.54;1.26e+03;
4134.58;2.68e+03;-4135.33;1.31e+03;
4133.4;2.75e+03;-4134.12;1.31e+03;
4132.22;2.76e+03;-4132.91;1.30e+03;
4131.04;2.76e+03;-4131.7;1.30e+03;
4129.86;2.78e+03;-4130.5;1.31e+03;
4128.68;2.77e+03;-4129.29;1.31e+03;
4127.5;2.78e+03;-4128.08;1.30e+03;
4126.32;2.77e+03;-4126.87;1.33e+03;
4125.14;2.80e+03;-4125.66;1.33e+03;
4123.96;2.81e+03;-4124.45;1.32e+03;
4122.78;2.80e+03;-4123.24;1.27e+03;
4121.6;2.74e+03;-4122.03;1.33e+03;
4120.42;2.80e+03;-4120.82;1.33e+03;
4119.24;2.80e+03;-4119.61;1.33e+03;
4118.06;2.81e+03;-4118.4;1.34e+03;
4116.88;2.84e+03;-4117.19;1.35e+03;
4115.7;2.85e+03;-4115.98;1.36e+03;
4114.52;2.85e+03;-4114.77;1.34e+03;
4113.33;2.82e+03;-4113.56;1.36e+03;
4112.15;2.84e+03;-4112.36;1.36e+03;
4110.97;2.84e+03;-4111.15;1.36e+03;
4109.79;2.83e+03;-4109.94;1.30e+03;
4108.61;2.78e+03;-4108.73;1.36e+03;
4107.43;2.85e+03;-4107.52;1.36e+03;
4106.25;2.86e+03;-4106.31;1.36e+03;
4105.07;2.86e+03;-4105.1;1.37e+03;
4103.89;2.88e+03;-4103.89;1.38e+03;
4102.74;2.89e+03;-4102.76;1.39e+03;
4101.58;2.89e+03;-4101.64;1.37e+03;
4100.43;2.86e+03;-4100.51;1.39e+03;
4099.28;2.89e+03;-4099.38;1.39e+03;
4098.12;2.89e+03;-4098.26;1.39e+03;
4096.97;2.89e+03;-4097.13;1.35e+03;
4095.82;2.85e+03;-4096;1.40e+03;
4094.67;2.91e+03;-4094.88;1.40e+03;
4093.51;2.92e+03;-4093.75;1.39e+03;
4092.36;2.91e+03;-4092.62;1.38e+03;
4091.21;2.93e+03;-4091.49;1.40e+03;
4090.05;2.93e+03;-4090.37;1.40e+03;
4088.9;2.92e+03;-4089.24;1.38e+03;
4087.75;2.89e+03;-4088.11;1.40e+03;
4086.59;2.92e+03;-4086.99;1.41e+03;
4085.44;2.92e+03;-4085.86;1.40e+03;
4084.29;2.92e+03;-4084.73;1.34e+03;
4083.13;2.90e+03;-4083.61;1.41e+03;
4081.98;2.97e+03;-4082.48;1.41e+03;
4080.83;2.98e+03;-4081.35;1.41e+03;
4079.68;2.98e+03;-4080.23;1.43e+03;
4078.52;2.99e+03;-4079.1;1.44e+03;
4077.37;2.99e+03;-4077.97;1.46e+03;
4076.22;2.99e+03;-4076.85;1.44e+03;
4075.06;2.96e+03;-4075.72;1.46e+03;
4073.91;3.01e+03;-4074.59;1.45e+03;
4072.76;3.02e+03;-4073.46;1.44e+03;
4071.6;3.02e+03;-4072.34;1.39e+03;
4070.45;3.00e+03;-4071.21;1.45e+03;
4069.3;3.04e+03;-4070.08;1.45e+03;
4068.14;3.03e+03;-4068.96;1.45e+03;
4066.99;3.01e+03;-4067.83;1.44e+03;
4065.84;3.01e+03;-4066.7;1.44e+03;
4064.69;2.99e+03;-4065.58;1.44e+03;
4063.53;2.98e+03;-4064.45;1.42e+03;
4062.38;2.94e+03;-4063.32;1.44e+03;
4061.23;2.99e+03;-4062.2;1.46e+03;
4060.07;3.02e+03;-4061.07;1.47e+03;
4058.92;3.03e+03;-4059.94;1.42e+03;
4057.77;3.04e+03;-4058.82;1.49e+03;
4056.61;3.08e+03;-4057.69;1.49e+03;
4055.46;3.09e+03;-4056.56;1.48e+03;
4054.31;3.08e+03;-4055.43;1.49e+03;
4053.13;3.10e+03;-4054.31;1.49e+03;
4051.95;3.10e+03;-4053.1;1.51e+03;
4050.77;3.10e+03;-4051.89;1.49e+03;
4049.59;3.07e+03;-4050.68;1.52e+03;
4048.4;3.12e+03;-4049.47;1.52e+03;
4047.22;3.12e+03;-4048.26;1.51e+03;
4046.04;3.11e+03;-4047.05;1.45e+03;
4044.86;3.09e+03;-4045.84;1.51e+03;
4043.68;3.12e+03;-4044.63;1.51e+03;
4042.5;3.12e+03;-4043.42;1.51e+03;
4041.32;3.13e+03;-4042.21;1.52e+03;
4040.14;3.16e+03;-4041;1.53e+03;
4038.96;3.17e+03;-4039.8;1.53e+03;
4037.78;3.16e+03;-4038.59;1.51e+03;
4036.6;3.11e+03;-4037.38;1.54e+03;
4035.42;3.15e+03;-4036.17;1.54e+03;
4034.24;3.15e+03;-4034.96;1.54e+03;
4033.06;3.15e+03;-4033.75;1.48e+03;
4031.88;3.16e+03;-4032.54;1.55e+03;
4030.7;3.20e+03;-4031.33;1.56e+03;
4029.52;3.22e+03;-4030.12;1.55e+03;
4028.34;3.21e+03;-4028.91;1.57e+03;
4027.16;3.23e+03;-4027.7;1.56e+03;
4025.97;3.23e+03;-4026.49;1.55e+03;
4024.79;3.23e+03;-4025.28;1.52e+03;
4023.61;3.20e+03;-4024.07;1.56e+03;
4022.43;3.24e+03;-4022.86;1.57e+03;
4021.25;3.23e+03;-4021.66;1.58e+03;
4020.07;3.21e+03;-4020.45;1.54e+03;
4018.89;3.19e+03;-4019.24;1.59e+03;
4017.71;3.22e+03;-4018.03;1.59e+03;
4016.53;3.25e+03;-4016.82;1.57e+03;
4015.35;3.27e+03;-4015.61;1.58e+03;
4014.17;3.29e+03;-4014.4;1.59e+03;
4012.99;3.29e+03;-4013.19;1.60e+03;
4011.81;3.27e+03;-4011.98;1.59e+03;
4010.63;3.22e+03;-4010.77;1.61e+03;
4009.45;3.26e+03;-4009.56;1.61e+03;
4008.27;3.28e+03;-4008.35;1.60e+03;
4007.09;3.31e+03;-4007.14;1.55e+03;
4005.91;3.32e+03;-4005.93;1.61e+03;
4004.73;3.36e+03;-4004.73;1.62e+03;
4003.57;3.35e+03;-4003.57;1.62e+03;
4002.42;3.32e+03;-4002.42;1.63e+03;
4001.27;3.31e+03;-4001.27;1.64e+03;
4000.11;3.30e+03;-4000.11;1.63e+03;
3998.96;3.30e+03;-3998.96;1.61e+03;
3997.81;3.28e+03;-3997.81;1.63e+03;
3996.65;3.35e+03;-3996.65;1.63e+03;
3995.5;3.36e+03;-3995.5;1.63e+03;
3994.35;3.35e+03;-3994.35;1.58e+03;
3993.19;3.34e+03;-3993.19;1.64e+03;
3992.04;3.34e+03;-3992.04;1.64e+03;
3990.89;3.32e+03;-3990.89;1.63e+03;
3989.73;3.31e+03;-3989.73;1.64e+03;
3988.58;3.34e+03;-3988.58;1.63e+03;
3987.43;3.36e+03;-3987.43;1.63e+03;
3986.28;3.37e+03;-3986.28;1.61e+03;
3985.12;3.35e+03;-3985.12;1.65e+03;
3983.97;3.40e+03;-3983.97;1.66e+03;
3982.82;3.41e+03;-3982.82;1.67e+03;
3981.66;3.39e+03;-3981.66;1.62e+03;
3980.51;3.39e+03;-3980.51;1.68e+03;
3979.36;3.39e+03;-3979.36;1.68e+03;
3978.2;3.40e+03;-3978.2;1.68e+03;
3977.05;3.40e+03;-3977.05;1.69e+03;
3975.9;3.43e+03;-3975.9;1.69e+03;
3974.74;3.46e+03;-3974.74;1.69e+03;
3973.59;3.47e+03;-3973.59;1.67e+03;
3972.44;3.43e+03;-3972.44;1.70e+03;
3971.29;3.47e+03;-3971.29;1.70e+03;
3970.13;3.45e+03;-3970.13;1.69e+03;
3968.98;3.43e+03;-3968.98;1.64e+03;
3967.83;3.42e+03;-3967.83;1.69e+03;
3966.67;3.42e+03;-3966.67;1.70e+03;
3965.52;3.42e+03;-3965.52;1.69e+03;
3964.37;3.41e+03;-3964.37;1.69e+03;
3963.21;3.44e+03;-3963.21;1.70e+03;
3962.06;3.44e+03;-3962.06;1.70e+03;
3960.91;3.45e+03;-3960.91;1.69e+03;
3959.75;3.43e+03;-3959.75;1.71e+03;
3958.6;3.50e+03;-3958.6;1.73e+03;
3957.45;3.52e+03;-3957.45;1.73e+03;
3956.3;3.52e+03;-3956.3;1.68e+03;
3955.14;3.53e+03;-3955.14;1.75e+03;
3953.96;3.52e+03;-3953.96;1.75e+03;
3952.78;3.51e+03;-3952.78;1.73e+03;
3951.6;3.49e+03;-3951.6;1.74e+03;
3950.42;3.52e+03;-3950.42;1.74e+03;
3949.24;3.53e+03;-3949.24;1.74e+03;
3948.06;3.55e+03;-3948.06;1.73e+03;
3946.88;3.51e+03;-3946.88;1.76e+03;
3945.7;3.56e+03;-3945.7;1.76e+03;
3944.52;3.55e+03;-3944.52;1.75e+03;
3943.34;3.55e+03;-3943.34;1.70e+03;
3942.16;3.56e+03;-3942.16;1.75e+03;
3940.98;3.58e+03;-3940.98;1.76e+03;
3939.8;3.60e+03;-3939.8;1.77e+03;
3938.61;3.59e+03;-3938.61;1.79e+03;
3937.43;3.60e+03;-3937.43;1.79e+03;
3936.25;3.59e+03;-3936.25;1.79e+03;
3935.07;3.57e+03;-3935.07;1.76e+03;
3933.89;3.53e+03;-3933.89;1.79e+03;
3932.71;3.60e+03;-3932.71;1.79e+03;
3931.53;3.63e+03;-3931.53;1.80e+03;
3930.35;3.65e+03;-3930.35;1.75e+03;
3929.17;3.65e+03;-3929.17;1.82e+03;
3927.99;3.68e+03;-3927.99;1.82e+03;
3926.81;3.67e+03;-3926.81;1.80e+03;
3925.63;3.64e+03;-3925.63;1.81e+03;
3924.45;3.65e+03;-3924.45;1.80e+03;
3923.27;3.65e+03;-3923.27;1.80e+03;
3922.09;3.66e+03;-3922.09;1.78e+03;
3920.91;3.63e+03;-3920.91;1.83e+03;
3919.73;3.68e+03;-3919.73;1.84e+03;
3918.55;3.69e+03;-3918.55;1.84e+03;
3917.37;3.68e+03;-3917.37;1.80e+03;
3916.18;3.69e+03;-3916.18;1.85e+03;
3915;3.69e+03;-3915;1.85e+03;
3913.82;3.69e+03;-3913.82;1.83e+03;
3912.64;3.68e+03;-3912.64;1.85e+03;
3911.46;3.70e+03;-3911.46;1.85e+03;
3910.28;3.72e+03;-3910.28;1.85e+03;
3909.1;3.73e+03;-3909.1;1.82e+03;
3907.92;3.70e+03;-3907.92;1.86e+03;
3906.74;3.76e+03;-3906.74;1.88e+03;
3905.56;3.76e+03;-3905.56;1.88e+03;
3904.38;3.75e+03;-3904.41;1.85e+03;
3903.2;3.75e+03;-3903.25;1.88e+03;
3902.02;3.74e+03;-3902.1;1.87e+03;
3900.84;3.74e+03;-3900.95;1.85e+03;
3899.66;3.73e+03;-3899.79;1.86e+03;
3898.48;3.76e+03;-3898.64;1.87e+03;
3897.3;3.77e+03;-3897.49;1.88e+03;
3896.12;3.78e+03;-3896.34;1.85e+03;
3894.94;3.73e+03;-3895.18;1.90e+03;
3893.75;3.77e+03;-3894.03;1.90e+03;
3892.57;3.77e+03;-3892.88;1.89e+03;
3891.39;3.77e+03;-3891.72;1.85e+03;
3890.21;3.79e+03;-3890.57;1.89e+03;
3889.03;3.79e+03;-3889.42;1.88e+03;
3887.85;3.79e+03;-3888.26;1.87e+03;
3886.67;3.77e+03;-3887.11;1.90e+03;
3885.49;3.80e+03;-3885.96;1.91e+03;
3884.31;3.82e+03;-3884.8;1.92e+03;
3883.13;3.84e+03;-3883.65;1.89e+03;
3881.95;3.82e+03;-3882.5;1.93e+03;
3880.77;3.87e+03;-3881.35;1.93e+03;
3879.59;3.87e+03;-3880.19;1.92e+03;
3878.41;3.85e+03;-3879.04;1.89e+03;
3877.23;3.85e+03;-3877.89;1.94e+03;
3876.05;3.84e+03;-3876.73;1.94e+03;
3874.87;3.84e+03;-3875.58;1.93e+03;
3873.69;3.84e+03;-3874.43;1.95e+03;
3872.5;3.88e+03;-3873.27;1.94e+03;
