Pos X [µm];X;Pos Y [µm];Y;
4149.93;1.91e+03;-4149.93;6.74e+02;
4148.75;1.91e+03;-4148.75;6.68e+02;
4147.57;1.93e+03;-4147.57;7.02e+02;
4146.39;1.92e+03;-4146.39;7.12e+02;
4145.21;1.93e+03;-4145.21;7.00e+02;
4144.03;1.91e+03;-4144.03;7.24e+02;
4142.85;1.96e+03;-4142.85;7.24e+02;
4141.67;1.97e+03;-4141.67;7.18e+02;
4140.49;1.97e+03;-4140.49;6.58e+02;
4139.31;1.92e+03;-4139.31;7.18e+02;
4138.13;1.98e+03;-4138.13;7.22e+02;
4136.95;1.97e+03;-4136.95;7.18e+02;
4135.76;1.96e+03;-4135.76;7.06e+02;
4134.58;1.97e+03;-4134.58;7.30e+02;
4133.4;1.97e+03;-4133.4;7.22e+02;
4132.22;1.97e+03;-4132.22;7.04e+02;
4131.04;1.96e+03;-4131.04;7.16e+02;
4129.86;2.00e+03;-4129.86;7.14e+02;
4128.68;2.00e+03;-4128.68;7.12e+02;
4127.5;2.00e+03;-4127.5;6.60e+02;
4126.32;1.95e+03;-4126.32;7.24e+02;
4125.14;2.01e+03;-4125.14;7.28e+02;
4123.96;2.01e+03;-4123.96;7.24e+02;
4122.78;2.00e+03;-4122.78;7.30e+02;
4121.6;2.03e+03;-4121.6;7.46e+02;
4120.42;2.03e+03;-4120.42;7.52e+02;
4119.24;2.03e+03;-4119.24;7.36e+02;
4118.06;2.01e+03;-4118.06;7.64e+02;
4116.88;2.04e+03;-4116.88;7.66e+02;
4115.7;2.05e+03;-4115.7;7.62e+02;
4114.52;2.05e+03;-4114.52;7.04e+02;
4113.33;2.02e+03;-4113.33;7.68e+02;
4112.15;2.09e+03;-4112.15;7.70e+02;
4110.97;2.10e+03;-4110.97;7.58e+02;
4109.79;2.09e+03;-4109.79;7.60e+02;
4108.61;2.10e+03;-4108.61;7.60e+02;
4107.43;2.08e+03;-4107.43;7.54e+02;
4106.25;2.07e+03;-4106.25;7.36e+02;
4105.07;2.04e+03;-4105.07;7.60e+02;
4103.89;2.07e+03;-4103.89;7.72e+02;
4102.74;2.08e+03;-4102.74;7.74e+02;
4101.58;2.08e+03;-4101.58;7.18e+02;
4100.43;2.05e+03;-4100.43;7.76e+02;
4099.28;2.11e+03;-4099.28;7.68e+02;
4098.12;2.12e+03;-4098.12;7.58e+02;
4096.97;2.11e+03;-4096.97;7.80e+02;
4095.82;2.12e+03;-4095.82;7.86e+02;
4094.67;2.13e+03;-4094.67;7.98e+02;
4093.51;2.13e+03;-4093.51;7.80e+02;
4092.36;2.10e+03;-4092.36;8.06e+02;
4091.21;2.15e+03;-4091.21;7.96e+02;
4090.05;2.15e+03;-4090.05;7.76e+02;
4088.9;2.14e+03;-4088.9;7.08e+02;
4087.75;2.12e+03;-4087.75;7.72e+02;
4086.59;2.13e+03;-4086.59;7.84e+02;
4085.44;2.14e+03;-4085.44;7.90e+02;
4084.29;2.14e+03;-4084.29;8.10e+02;
4083.13;2.17e+03;-4083.13;8.20e+02;
4081.98;2.17e+03;-4081.98;8.12e+02;
4080.83;2.16e+03;-4080.83;7.78e+02;
4079.68;2.10e+03;-4079.68;7.98e+02;
4078.52;2.13e+03;-4078.52;7.94e+02;
4077.37;2.13e+03;-4077.37;7.88e+02;
4076.22;2.15e+03;-4076.22;7.28e+02;
4075.06;2.15e+03;-4075.06;8.00e+02;
4073.91;2.22e+03;-4073.91;8.06e+02;
4072.76;2.23e+03;-4072.76;8.06e+02;
4071.6;2.22e+03;-4071.6;8.30e+02;
4070.45;2.22e+03;-4070.45;8.32e+02;
4069.3;2.20e+03;-4069.3;8.32e+02;
4068.14;2.19e+03;-4068.14;8.04e+02;
4066.99;2.15e+03;-4066.99;8.30e+02;
4065.84;2.20e+03;-4065.84;8.28e+02;
4064.69;2.21e+03;-4064.69;8.20e+02;
4063.53;2.21e+03;-4063.53;7.58e+02;
4062.38;2.20e+03;-4062.38;8.20e+02;
4061.23;2.24e+03;-4061.23;8.22e+02;
4060.07;2.25e+03;-4060.07;8.18e+02;
4058.92;2.24e+03;-4058.92;8.44e+02;
4057.77;2.25e+03;-4057.77;8.42e+02;
4056.61;2.24e+03;-4056.61;8.40e+02;
4055.46;2.23e+03;-4055.46;8.04e+02;
4054.31;2.20e+03;-4054.31;8.36e+02;
4053.13;2.24e+03;-4053.13;8.34e+02;
4051.95;2.26e+03;-4051.95;8.32e+02;
4050.77;2.26e+03;-4050.77;7.80e+02;
4049.59;2.24e+03;-4049.59;8.52e+02;
4048.4;2.28e+03;-4048.4;8.56e+02;
4047.22;2.28e+03;-4047.22;8.48e+02;
4046.04;2.28e+03;-4046.04;8.68e+02;
4044.86;2.31e+03;-4044.86;8.66e+02;
4043.68;2.33e+03;-4043.68;8.66e+02;
4042.5;2.33e+03;-4042.5;8.30e+02;
4041.32;2.30e+03;-4041.32;8.72e+02;
4040.14;2.33e+03;-4040.14;8.74e+02;
4038.96;2.31e+03;-4038.96;8.70e+02;
4037.78;2.30e+03;-4037.78;8.42e+02;
4036.6;2.28e+03;-4036.6;8.80e+02;
4035.42;2.33e+03;-4035.42;8.80e+02;
4034.24;2.35e+03;-4034.24;8.68e+02;
4033.06;2.35e+03;-4033.06;8.82e+02;
4031.88;2.36e+03;-4031.88;8.84e+02;
4030.7;2.35e+03;-4030.7;8.84e+02;
4029.52;2.34e+03;-4029.52;8.52e+02;
4028.34;2.29e+03;-4028.34;8.84e+02;
4027.16;2.33e+03;-4027.16;8.82e+02;
4025.97;2.34e+03;-4025.97;8.80e+02;
4024.79;2.35e+03;-4024.79;8.34e+02;
4023.61;2.35e+03;-4023.61;9.02e+02;
4022.43;2.39e+03;-4022.43;9.14e+02;
4021.25;2.40e+03;-4021.25;9.12e+02;
4020.07;2.40e+03;-4020.07;9.28e+02;
4018.89;2.44e+03;-4018.89;9.28e+02;
4017.71;2.45e+03;-4017.71;9.20e+02;
4016.53;2.44e+03;-4016.53;8.84e+02;
4015.35;2.38e+03;-4015.35;9.22e+02;
4014.17;2.42e+03;-4014.17;9.20e+02;
4012.99;2.41e+03;-4012.99;9.14e+02;
4011.81;2.40e+03;-4011.81;8.68e+02;
4010.63;2.41e+03;-4010.63;9.24e+02;
4009.45;2.45e+03;-4009.45;9.24e+02;
4008.27;2.46e+03;-4008.27;9.10e+02;
4007.09;2.45e+03;-4007.09;9.22e+02;
4005.91;2.47e+03;-4005.91;9.18e+02;
4004.73;2.45e+03;-4004.73;9.12e+02;
4003.54;2.44e+03;-4003.57;8.78e+02;
4002.36;2.38e+03;-4002.42;9.22e+02;
4001.18;2.43e+03;-4001.27;9.32e+02;
4000;2.44e+03;-4000.11;9.38e+02;
3998.82;2.45e+03;-3998.96;8.94e+02;
3997.64;2.46e+03;-3997.81;9.62e+02;
3996.46;2.50e+03;-3996.65;9.64e+02;
3995.28;2.51e+03;-3995.5;9.52e+02;
3994.1;2.50e+03;-3994.35;9.62e+02;
3992.92;2.51e+03;-3993.19;9.58e+02;
3991.74;2.50e+03;-3992.04;9.46e+02;
3990.56;2.49e+03;-3990.89;8.88e+02;
3989.38;2.45e+03;-3989.73;9.36e+02;
3988.2;2.49e+03;-3988.58;9.36e+02;
3987.02;2.49e+03;-3987.43;9.36e+02;
3985.84;2.49e+03;-3986.28;9.24e+02;
3984.66;2.48e+03;-3985.12;9.68e+02;
3983.48;2.51e+03;-3983.97;9.72e+02;
3982.29;2.52e+03;-3982.82;9.52e+02;
3981.11;2.51e+03;-3981.66;9.64e+02;
3979.93;2.52e+03;-3980.51;9.54e+02;
3978.75;2.52e+03;-3979.36;9.48e+02;
3977.57;2.52e+03;-3978.2;9.02e+02;
3976.39;2.48e+03;-3977.05;9.64e+02;
3975.21;2.55e+03;-3975.9;9.76e+02;
3974.03;2.58e+03;-3974.74;9.82e+02;
3972.85;2.59e+03;-3973.59;9.78e+02;
3971.67;2.59e+03;-3972.44;1.00e+03;
3970.49;2.60e+03;-3971.29;9.98e+02;
3969.31;2.58e+03;-3970.13;9.76e+02;
3968.13;2.54e+03;-3968.98;9.90e+02;
3966.95;2.55e+03;-3967.83;9.86e+02;
3965.77;2.54e+03;-3966.67;9.78e+02;
3964.59;2.55e+03;-3965.52;9.24e+02;
3963.41;2.52e+03;-3964.37;9.86e+02;
3962.23;2.57e+03;-3963.21;9.88e+02;
3961.05;2.58e+03;-3962.06;9.82e+02;
3959.86;2.58e+03;-3960.91;9.78e+02;
3958.68;2.58e+03;-3959.75;9.96e+02;
3957.5;2.61e+03;-3958.6;1.00e+03;
3956.32;2.63e+03;-3957.45;9.86e+02;
3955.14;2.62e+03;-3956.3;1.01e+03;
3953.96;2.64e+03;-3955.14;1.01e+03;
3952.78;2.63e+03;-3953.96;1.01e+03;
3951.6;2.62e+03;-3952.78;9.58e+02;
3950.42;2.56e+03;-3951.6;1.02e+03;
3949.24;2.61e+03;-3950.42;1.02e+03;
3948.06;2.63e+03;-3949.24;1.02e+03;
3946.88;2.65e+03;-3948.06;1.03e+03;
3945.7;2.67e+03;-3946.88;1.04e+03;
3944.52;2.70e+03;-3945.7;1.04e+03;
3943.34;2.71e+03;-3944.52;1.02e+03;
3942.16;2.69e+03;-3943.34;1.04e+03;
3940.98;2.70e+03;-3942.16;1.04e+03;
3939.8;2.69e+03;-3940.98;1.05e+03;
3938.61;2.68e+03;-3939.8;9.92e+02;
3937.43;2.64e+03;-3938.61;1.05e+03;
3936.25;2.71e+03;-3937.43;1.05e+03;
3935.07;2.72e+03;-3936.25;1.04e+03;
3933.89;2.71e+03;-3935.07;1.04e+03;
3932.71;2.71e+03;-3933.89;1.05e+03;
3931.53;2.71e+03;-3932.71;1.05e+03;
3930.35;2.70e+03;-3931.53;1.03e+03;
3929.17;2.69e+03;-3930.35;1.06e+03;
3927.99;2.72e+03;-3929.17;1.06e+03;
3926.81;2.73e+03;-3927.99;1.06e+03;
3925.63;2.74e+03;-3926.81;1.01e+03;
3924.45;2.69e+03;-3925.63;1.06e+03;
3923.27;2.74e+03;-3924.45;1.07e+03;
3922.09;2.75e+03;-3923.27;1.07e+03;
3920.91;2.75e+03;-3922.09;1.07e+03;
3919.73;2.77e+03;-3920.91;1.09e+03;
3918.55;2.79e+03;-3919.73;1.09e+03;
3917.37;2.80e+03;-3918.55;1.08e+03;
3916.18;2.78e+03;-3917.37;1.10e+03;
3915;2.81e+03;-3916.18;1.10e+03;
3913.82;2.80e+03;-3915;1.10e+03;
3912.64;2.79e+03;-3913.82;1.04e+03;
3911.46;2.74e+03;-3912.64;1.10e+03;
3910.28;2.80e+03;-3911.46;1.10e+03;
3909.1;2.81e+03;-3910.28;1.09e+03;
3907.92;2.80e+03;-3909.1;1.09e+03;
3906.74;2.81e+03;-3907.92;1.10e+03;
3905.56;2.81e+03;-3906.74;1.09e+03;
3904.41;2.81e+03;-3905.56;1.07e+03;
3903.25;2.79e+03;-3904.41;1.09e+03;
3902.1;2.82e+03;-3903.25;1.09e+03;
3900.95;2.83e+03;-3902.1;1.09e+03;
3899.79;2.84e+03;-3900.95;1.05e+03;
3898.64;2.80e+03;-3899.79;1.12e+03;
3897.49;2.87e+03;-3898.64;1.13e+03;
3896.34;2.87e+03;-3897.49;1.12e+03;
3895.18;2.87e+03;-3896.34;1.12e+03;
3894.03;2.89e+03;-3895.18;1.13e+03;
3892.88;2.88e+03;-3894.03;1.12e+03;
3891.72;2.87e+03;-3892.88;1.10e+03;
3890.57;2.83e+03;-3891.72;1.13e+03;
3889.42;2.85e+03;-3890.57;1.14e+03;
3888.26;2.86e+03;-3889.42;1.14e+03;
3887.11;2.87e+03;-3888.26;1.08e+03;
3885.96;2.84e+03;-3887.11;1.15e+03;
3884.8;2.90e+03;-3885.96;1.14e+03;
3883.65;2.90e+03;-3884.8;1.12e+03;
3882.5;2.89e+03;-3883.65;1.13e+03;
3881.35;2.89e+03;-3882.5;1.12e+03;
3880.19;2.89e+03;-3881.35;1.13e+03;
3879.04;2.89e+03;-3880.19;1.12e+03;
3877.89;2.88e+03;-3879.04;1.15e+03;
3876.73;2.92e+03;-3877.89;1.16e+03;
3875.58;2.94e+03;-3876.73;1.16e+03;
